sample_id,ensemble,S_L,rho_AB,rho_AC,rho_BC,I_AB,I_AC,I_BC,P_pair,I3,I3_minus,S_ABC,eigvals,N_AB,N_AC,N_BC,N_pair_sum,N_A_BC,N_B_AC,N_C_AB,N_tri_min,N_tri_geom
376,haar3q_pure,0.0,"[[ 0.18989896+6.06726167e-18j  0.07765552+7.78349346e-03j
   0.05359365-1.44880253e-02j -0.15265599-4.36675882e-02j]
 [ 0.07765552-7.78349346e-03j  0.46640313-8.68773044e-18j
   0.0504926 +1.76981864e-02j  0.16134572-1.90965787e-01j]
 [ 0.05359365+1.44880253e-02j  0.0504926 -1.76981864e-02j
   0.01972467+6.10808323e-19j -0.03526492-4.94260474e-02j]
 [-0.15265599+4.36675882e-02j  0.16134572+1.90965787e-01j
  -0.03526492+4.94260474e-02j  0.32397324+3.21663665e-18j]]","[[ 0.42624348-9.19276409e-18j -0.1163296 +4.52758417e-02j
   0.19374018-8.05314777e-02j  0.24390554+1.43064529e-01j]
 [-0.1163296 -4.52758417e-02j  0.23005861+6.57229533e-18j
  -0.08989612-2.20709290e-02j  0.02119919-1.24922335e-01j]
 [ 0.19374018+8.05314777e-02j -0.08989612+2.20709290e-02j
   0.11031031+1.61022695e-18j  0.08043053+1.28733341e-01j]
 [ 0.24390554-1.43064529e-01j  0.02119919+1.24922335e-01j
   0.08043053-1.28733341e-01j  0.2333876 +2.21721802e-18j]]","[[ 0.01808526-8.44428890e-19j -0.00471354-5.27095068e-02j
   0.02195561+7.67861739e-02j -0.0091293 -1.30258150e-02j]
 [-0.00471354+5.27095068e-02j  0.19153836+7.52249889e-18j
  -0.30745965+4.67098564e-02j  0.02043499-1.18428728e-01j]
 [ 0.02195561-7.67861739e-02j -0.30745965-4.67098564e-02j
   0.51846853-6.73810825e-18j -0.03118553+2.26718689e-01j]
 [-0.0091293 +1.30258150e-02j  0.02043499+1.18428728e-01j
  -0.03118553-2.26718689e-01j  0.27190785+1.26701446e-18j]]",0.47021072560671606,0.8177640968908194,0.9879520545456841,2.2759268770432195,1.1102230246251565e-16,0.0,-0.0,"[ 1.00000000e+00  8.99701964e-17  1.56005090e-17  4.76105431e-18
  9.86376459e-19 -9.59644510e-19 -6.14015393e-18 -4.57843023e-17]",0.05929784580916951,0.21550404399933296,0.26875789283548274,0.5435597826439852,0.3703504451304267,0.40267914473414634,0.46593549125013667,0.3703504451304267,0.41111747161965484
377,haar3q_pure,-2.220446049250313e-16,"[[ 0.19121534+5.14706668e-18j  0.20579364-4.48715895e-02j
  -0.11410901-1.70454214e-02j -0.05646523-1.33728882e-01j]
 [ 0.20579364+4.48715895e-02j  0.424893  +8.53152195e-18j
  -0.21601329-1.98379371e-01j -0.06280591-2.30040205e-01j]
 [-0.11410901+1.70454214e-02j -0.21601329+1.98379371e-01j
   0.24037619+4.27876958e-18j  0.12035487+8.49392339e-02j]
 [-0.05646523+1.33728882e-01j -0.06280591+2.30040205e-01j
   0.12035487-8.49392339e-02j  0.14351547+6.87924296e-19j]]","[[ 0.15936193+2.36267615e-18j  0.03116884-1.86908844e-01j
   0.00512293-6.89032010e-02j -0.19924558+6.98681550e-02j]
 [ 0.03116884+1.86908844e-01j  0.45674641+1.13159125e-17j
   0.17583815-6.07954610e-02j -0.18203785-1.78182425e-01j]
 [ 0.00512293+6.89032010e-02j  0.17583815+6.07954610e-02j
   0.08044206-1.79597054e-19j -0.07108657-8.09881324e-02j]
 [-0.19924558-6.98681550e-02j -0.18203785+1.78182425e-01j
  -0.07108657+8.09881324e-02j  0.3034496 +5.14629092e-18j]]","[[ 1.03977207e-01+1.22222124e-19j  1.22031774e-05-3.75794979e-02j
   6.53776257e-02+4.24635056e-02j  7.14209047e-02-1.61388285e-01j]
 [ 1.22031774e-05+3.75794979e-02j  3.27614323e-01+9.30361414e-18j
  -2.30203971e-02+1.79326032e-01j  2.60770886e-01-2.39586128e-03j]
 [ 6.53776257e-02-4.24635056e-02j -2.30203971e-02-1.79326032e-01j
   1.35826787e-01+2.06085697e-18j -3.99299243e-02-2.30317478e-01j]
 [ 7.14209047e-02+1.61388285e-01j  2.60770886e-01+2.39586128e-03j
  -3.99299243e-02+2.30317478e-01j  4.32581683e-01+7.15858928e-18j]]",0.7710115357152101,0.565599530389029,0.5182396048391857,1.8548506709434247,-1.195796813075562e-15,1.195796813075562e-15,-6.406853007629837e-16,"[ 1.00000000e+00  2.16702000e-16  3.31397392e-17  1.01542114e-17
 -4.02051751e-19 -6.03953533e-18 -1.67914496e-17 -5.67925152e-17]",0.19690459507133054,0.10148707274419591,0.06689183445635728,0.3652835022718837,0.379695481049044,0.37059683395944276,0.33005427475284255,0.33005427475284255,0.35945193986009694
378,haar3q_pure,-2.220446049250313e-16,"[[ 0.12951124+2.54338044e-18j -0.00938056-1.26448903e-01j
  -0.03021957-1.34654274e-02j -0.10774445-1.50661492e-02j]
 [-0.00938056+1.26448903e-01j  0.16407698-2.62735307e-18j
   0.08257571-7.22831253e-02j  0.15087594-6.78669684e-02j]
 [-0.03021957+1.34654274e-02j  0.08257571+7.22831253e-02j
   0.16958778-1.14209834e-18j  0.2031151 +1.93946692e-01j]
 [-0.10774445+1.50661492e-02j  0.15087594+6.78669684e-02j
   0.2031151 -1.93946692e-01j  0.536824  +2.12285450e-18j]]","[[ 0.07340192-1.24923039e-18j  0.07107768+7.70556132e-02j
   0.14934961+2.04568099e-02j  0.05771016-7.86304462e-02j]
 [ 0.07107768-7.70556132e-02j  0.2201863 +1.16525776e-18j
   0.03583363-1.11710489e-01j -0.02869325-1.01789206e-01j]
 [ 0.14934961-2.04568099e-02j  0.03583363+1.11710489e-01j
   0.55943036-5.55220603e-19j  0.11178802-2.39919941e-01j]
 [ 0.05771016+7.86304462e-02j -0.02869325+1.01789206e-01j
   0.11178802+2.39919941e-01j  0.14698142+1.53597677e-18j]]","[[ 0.16897487-1.30048149e-18j  0.03342648+1.18246353e-03j
   0.18114655+1.65005149e-01j  0.15966876-6.86078862e-02j]
 [ 0.03342648-1.18246353e-03j  0.13012415+2.70176360e-18j
  -0.0702998 -1.21398361e-02j  0.01258799-9.75073608e-02j]
 [ 0.18114655-1.65005149e-01j -0.0702998 +1.21398361e-02j
   0.46385741-5.03969498e-19j  0.14943921-1.64046792e-01j]
 [ 0.15966876+6.86078862e-02j  0.01258799+9.75073608e-02j
   0.14943921+1.64046792e-01j  0.23704357-5.29067480e-22j]]",0.7913868861003412,0.8230534667748084,0.702435707991764,2.316876060866914,-1.1830725560695069e-15,1.1830725560695069e-15,-9.610279511444756e-16,"[ 1.00000000e+00  8.86379040e-17  7.53522421e-18  9.40075516e-19
 -5.10649140e-19 -9.23141780e-18 -3.00828890e-17 -5.43128414e-17]",0.14928670399982283,0.16495242851792732,0.09412108280269771,0.40836021532044786,0.4315336152899757,0.4093284429490449,0.41519987008498793,0.4093284429490449,0.4185826804372015
379,haar3q_pure,-4.440892098500626e-16,"[[ 0.18818285-1.06187554e-18j  0.16511647+1.11471897e-01j
  -0.03700352-2.75698306e-02j  0.23846344+8.15545352e-02j]
 [ 0.16511647-1.11471897e-01j  0.37123625+1.71227759e-19j
  -0.03287746+6.68993518e-02j  0.35584281-7.25479193e-02j]
 [-0.03700352+2.75698306e-02j -0.03287746-6.68993518e-02j
   0.04273886+9.00246862e-20j -0.05030642-2.37928489e-02j]
 [ 0.23846344-8.15545352e-02j  0.35584281+7.25479193e-02j
  -0.05030642+2.37928489e-02j  0.39784204-2.68152353e-18j]]","[[ 0.36830969+1.84765302e-18j  0.08936794+1.79527033e-01j
   0.2111974 -7.97594057e-02j -0.01873994+9.58255426e-02j]
 [ 0.08936794-1.79527033e-01j  0.19110941-2.73830080e-18j
   0.0303379 -2.45759138e-01j  0.10764189-2.03583442e-02j]
 [ 0.2111974 +7.97594057e-02j  0.0303379 +2.45759138e-01j
   0.3283936 -2.21870379e-18j  0.06235999+1.38008482e-01j]
 [-0.01873994-9.58255426e-02j  0.10764189+2.03583442e-02j
   0.06235999-1.38008482e-01j  0.1121873 -3.72795057e-19j]]","[[ 0.19278555-8.94916504e-19j  0.03743442-6.11556088e-03j
   0.11984956+1.13134872e-01j -0.04378218+1.68615498e-01j]
 [ 0.03743442+6.11556088e-03j  0.03813616-7.69343550e-20j
  -0.07866866-1.24646318e-02j -0.00503951-2.54558245e-02j]
 [ 0.11984956-1.13134872e-01j -0.07866866+1.24646318e-02j
   0.50391774+5.23865730e-19j  0.11429351+3.23651076e-01j]
 [-0.04378218-1.68615498e-01j -0.00503951+2.54558245e-02j
   0.11429351-3.23651076e-01j  0.26516055-3.03416150e-18j]]",0.8877770933538117,0.3835660553606247,0.5341947132801285,1.8055378619945648,-1.208521070081617e-15,1.208521070081617e-15,-3.2034265038149176e-16,"[ 1.00000000e+00  1.11755017e-16  3.66939918e-17  1.85231910e-17
  1.20470407e-18 -6.26470997e-18 -2.32414311e-17 -5.40979203e-17]",0.2625868552199899,0.04135692193279374,0.1402252731134908,0.44416905026627446,0.3671339199620748,0.3958887613530587,0.2957323899405011,0.2957323899405011,0.3502935917733709
380,haar3q_pure,0.0,"[[ 0.57745545-9.23521151e-18j -0.27858643-3.20460546e-02j
   0.25628213-4.50150774e-02j -0.10127057+4.31679838e-02j]
 [-0.27858643+3.20460546e-02j  0.17790174-1.94952324e-18j
  -0.14448909-5.75592512e-03j  0.01360825-5.92576392e-02j]
 [ 0.25628213+4.50150774e-02j -0.14448909+5.75592512e-03j
   0.17198288+2.64015797e-18j  0.00286362-3.20671399e-03j]
 [-0.10127057-4.31679838e-02j  0.01360825+5.92576392e-02j
   0.00286362+3.20671399e-03j  0.07265994-5.60530451e-19j]]","[[ 0.20319786+3.89896484e-19j  0.02887825+2.95416079e-01j
  -0.00413074-4.01487292e-02j  0.02076586+1.59466951e-01j]
 [ 0.02887825-2.95416079e-01j  0.55215932-1.15746312e-17j
   0.00466483-6.43244469e-02j  0.27402113-6.41239874e-02j]
 [-0.00413074+4.01487292e-02j  0.00466483+6.43244469e-02j
   0.07737675-4.49567982e-19j  0.01996759-8.12514030e-03j]
 [ 0.02076586-1.59466951e-01j  0.27402113+6.41239874e-02j
   0.01996759+8.12514030e-03j  0.16726607+2.52919550e-18j]]","[[ 0.13570166-2.08473172e-19j -0.00101727+2.27329028e-01j
  -0.04928048-5.60100653e-02j -0.0078586 -1.17131857e-01j]
 [-0.00101727-2.27329028e-01j  0.61373667-6.38658037e-18j
  -0.05006408+2.32327240e-01j -0.22644232+2.07572967e-02j]
 [-0.04928048+5.60100653e-02j -0.05006408-2.32327240e-01j
   0.14487295+1.48801674e-19j  0.04986311+5.99619103e-02j]
 [-0.0078586 +1.17131857e-01j -0.22644232-2.07572967e-02j
   0.04986311-5.99619103e-02j  0.10568872-2.65885536e-18j]]",0.48841248588507036,0.5358919347661135,0.6072353921962237,1.6315398128474077,-3.4579116439360216e-16,3.4579116439360216e-16,3.2034265038149176e-16,"[ 1.00000000e+00  3.53638917e-17  1.56882565e-17  6.36888032e-20
 -2.44136951e-18 -1.06291812e-17 -2.21536228e-17 -1.44019155e-16]",0.07068500161611867,0.10373310824462025,0.14162022965504195,0.31603833951578086,0.317929377304741,0.33243751256793397,0.3419510181266719,0.317929377304741,0.33062436978442067
381,haar3q_pure,2.220446049250313e-16,"[[ 0.17122729-3.34926195e-18j  0.00358855+1.10702018e-01j
  -0.0637971 +5.99807785e-03j -0.0062156 -1.01854698e-01j]
 [ 0.00358855-1.10702018e-01j  0.39626542+5.89164688e-20j
   0.20451059+1.70163205e-01j -0.05402979+2.37154983e-01j]
 [-0.0637971 -5.99807785e-03j  0.20451059-1.70163205e-01j
   0.20073803-2.40658699e-18j  0.09952681+1.79805447e-01j]
 [-0.0062156 +1.01854698e-01j -0.05402979-2.37154983e-01j
   0.09952681-1.79805447e-01j  0.23176926-2.49231382e-20j]]","[[ 0.22674436-1.83562631e-19j  0.13127357+6.66811625e-02j
  -0.12965922+1.02717074e-01j -0.06773642+1.51428229e-02j]
 [ 0.13127357-6.66811625e-02j  0.34074835-3.10678285e-18j
  -0.04660056+3.35446298e-01j  0.01183233+1.40435987e-01j]
 [-0.12965922-1.02717074e-01j -0.04660056-3.35446298e-01j
   0.35146195-3.54853414e-18j  0.1536884 -2.39772981e-02j]
 [-0.06773642-1.51428229e-02j  0.01183233-1.40435987e-01j
   0.1536884 +2.39772981e-02j  0.08104534+1.11702401e-18j]]","[[ 0.21907843-3.59389144e-18j  0.03222743+4.67956191e-02j
  -0.0250418 +1.60375731e-01j -0.11145535+4.90468660e-02j]
 [ 0.03222743-4.67956191e-02j  0.15288688-2.16195749e-18j
   0.12711866+1.82817272e-01j  0.12815717+1.30131733e-01j]
 [-0.0250418 -1.60375731e-01j  0.12711866-1.82817272e-01j
   0.35912788-1.38205328e-19j  0.25273454-4.09175475e-03j]
 [-0.11145535-4.90468660e-02j  0.12815717-1.30131733e-01j
   0.25273454+4.09175475e-03j  0.26890681+1.72198659e-19j]]",0.6870618739882006,0.8387347450017588,0.6108288616389619,2.136625480628921,-6.187327973428543e-17,6.187327973428543e-17,1.6017132519074588e-16,"[ 1.00000000e+00  1.12333931e-16  2.74004531e-17  1.47038166e-17
  3.33665241e-20 -1.63355938e-17 -2.45705139e-17 -7.69273886e-17]",0.16667261588786608,0.22269750714703207,0.13283475660872865,0.5222048796436268,0.4152567245771758,0.37226301639210957,0.4010696073620178,0.37226301639210957,0.3957875295072841
382,haar3q_pure,2.220446049250313e-16,"[[ 0.49517246+1.17845185e-17j  0.07097945+3.10069793e-02j
  -0.05777913-9.86074305e-02j -0.31182384+1.05128731e-01j]
 [ 0.07097945-3.10069793e-02j  0.08843626-1.63558730e-19j
   0.04285318+1.29995233e-02j -0.13359189+2.35254815e-02j]
 [-0.05777913+9.86074305e-02j  0.04285318-1.29995233e-02j
   0.07665931+1.61641969e-18j -0.05965616-5.32564766e-02j]
 [-0.31182384-1.05128731e-01j -0.13359189-2.35254815e-02j
  -0.05965616+5.32564766e-02j  0.33973196+6.66432487e-18j]]","[[ 0.169033  -1.23350684e-18j  0.17896734+1.59994848e-02j
  -0.09077781-5.55667555e-02j -0.1218914 -5.40488556e-02j]
 [ 0.17896734-1.59994848e-02j  0.41457573+1.28544666e-17j
   0.1268005 -2.34001278e-02j -0.1005932 -1.95151935e-02j]
 [-0.09077781+5.55667555e-02j  0.1268005 +2.34001278e-02j
   0.30310504+5.73040196e-18j  0.12063874+1.16367625e-02j]
 [-0.1218914 +5.40488556e-02j -0.1005932 +1.95151935e-02j
   0.12063874-1.16367625e-02j  0.11328624+2.55034261e-18j]]","[[ 0.13858045+2.28061971e-19j  0.18099525-4.88175526e-02j
  -0.03423108-7.17378232e-02j -0.04462342+8.90491306e-03j]
 [ 0.18099525+4.88175526e-02j  0.43325133+1.31728762e-17j
   0.19964002-1.66924619e-01j  0.04555437+4.94883259e-02j]
 [-0.03423108+7.17378232e-02j  0.19964002+1.66924619e-01j
   0.33355759+4.26883315e-18j  0.11861083+7.64538000e-02j]
 [-0.04462342-8.90491306e-03j  0.04555437-4.94883259e-02j
   0.11861083-7.64538000e-02j  0.09461064+2.23193299e-18j]]",1.11848729700153,0.587142627433626,0.8480100606612344,2.5536399850963907,1.6017132519074588e-16,0.0,1.6017132519074588e-16,"[ 1.00000000e+00  6.39388242e-17  1.49050240e-17  7.51226024e-18
  3.12158479e-18  1.44395437e-18 -1.97096965e-17 -1.06547440e-16]",0.29058620568192883,0.09463806536353882,0.20534359115205875,0.5905678621975263,0.44805068452312874,0.49418310294575296,0.39836684702449576,0.39836684702449576,0.44514285662397207
383,haar3q_pure,0.0,"[[ 0.01913087-2.21072395e-19j  0.04341799-1.69854184e-02j
  -0.02845763+2.90917827e-02j -0.0583268 -3.53895009e-02j]
 [ 0.04341799+1.69854184e-02j  0.49191359+2.77175212e-18j
  -0.08041532+1.84843657e-01j -0.23175592-2.81144424e-01j]
 [-0.02845763-2.90917827e-02j -0.08041532-1.84843657e-01j
   0.14171415+1.12150095e-18j -0.02727779+1.87219351e-01j]
 [-0.0583268 +3.53895009e-02j -0.23175592+2.81144424e-01j
  -0.02727779-1.87219351e-01j  0.34724139+3.59708883e-18j]]","[[ 0.3617512 +3.75804508e-18j -0.21610026+8.40135465e-03j
  -0.16279716-2.61191288e-01j  0.08696899-2.75079171e-02j]
 [-0.21610026-8.40135465e-03j  0.14929326-1.20736535e-18j
   0.10488579+2.02920158e-01j -0.09741638+9.13864681e-03j]
 [-0.16279716+2.61191288e-01j  0.10488579-2.02920158e-01j
   0.36413166+5.01579895e-18j -0.06134079+1.68154034e-01j]
 [ 0.08696899+2.75079171e-02j -0.09741638-9.13864681e-03j
  -0.06134079-1.68154034e-01j  0.12482388-2.97209175e-19j]]","[[ 0.06921922+1.22047611e-18j -0.01134544+7.18233997e-02j
   0.0353769 +8.48584902e-02j -0.07230712+7.18850906e-03j]
 [-0.01134544-7.18233997e-02j  0.0916258 -3.20047554e-19j
   0.16995939-7.19341574e-02j -0.0192367 +8.53754427e-02j]
 [ 0.0353769 -8.48584902e-02j  0.16995939+7.19341574e-02j
   0.65666363+7.55336792e-18j -0.26609561+1.04731989e-01j]
 [-0.07230712-7.18850906e-03j -0.0192367 -8.53754427e-02j
  -0.26609561-1.04731989e-01j  0.18249134-1.18452697e-18j]]",0.6353902345136161,0.5202292189750128,0.424343438568328,1.579962892056957,-3.2034265038149176e-16,3.2034265038149176e-16,-3.2034265038149176e-16,"[ 1.00000000e+00  1.20170783e-16  3.94431116e-17  1.77893329e-17
  2.56064340e-18 -4.56225629e-18 -1.48173675e-17 -3.02158027e-17]",0.2021763368574645,0.1598509798364693,0.11511540894215504,0.47714272563608884,0.34443634800337053,0.32516734472614023,0.3013827970791504,0.3013827970791504,0.32318023063685186
384,haar3q_pure,0.0,"[[ 0.23118245-1.39497420e-18j -0.11913266+7.26588403e-02j
   0.01582924+1.02828464e-01j -0.02131311+2.17882654e-02j]
 [-0.11913266-7.26588403e-02j  0.0889514 -8.02746384e-19j
  -0.00065679-6.48821151e-02j -0.01575713+2.98156250e-02j]
 [ 0.01582924-1.02828464e-01j -0.00065679+6.48821151e-02j
   0.18733395-9.20386859e-19j  0.13439577-2.18647621e-01j]
 [-0.02131311-2.17882654e-02j -0.01575713-2.98156250e-02j
   0.13439577+2.18647621e-01j  0.4925322 -1.29012443e-17j]]","[[ 0.18625455-8.40451423e-19j  0.11526368+1.02751196e-01j
  -0.00315793+2.92683656e-02j -0.02777455+1.01249650e-01j]
 [ 0.11526368-1.02751196e-01j  0.13387931-1.35726916e-18j
   0.01668649-2.14381613e-02j  0.00323004+1.03375723e-01j]
 [-0.00315793-2.92683656e-02j  0.01668649+2.14381613e-02j
   0.29651527-2.71108794e-18j -0.17753447-2.36118407e-01j]
 [-0.02777455-1.01249650e-01j  0.00323004-1.03375723e-01j
  -0.17753447+2.36118407e-01j  0.38335088-1.11105432e-17j]]","[[ 0.23196309-2.29103659e-18j  0.10221948-1.84552317e-02j
   0.06121989-8.32591891e-03j -0.2329943 -5.64480622e-02j]
 [ 0.10221948+1.84552317e-02j  0.18655331-2.43244622e-20j
   0.06567144+1.78323297e-01j -0.04595679-1.37662862e-01j]
 [ 0.06121989+8.32591891e-03j  0.06567144-1.78323297e-01j
   0.25080672-1.26050278e-18j -0.16449027-1.14911979e-01j]
 [-0.2329943 +5.64480622e-02j -0.04595679+1.37662862e-01j
  -0.16449027+1.14911979e-01j  0.33067688-1.24434879e-17j]]",0.8320583965426116,0.8692543469702436,1.0020876219448476,2.7034003654577026,-7.517076032254994e-16,7.517076032254994e-16,-6.406853007629837e-16,"[ 1.00000000e+00  2.17800182e-16  2.99269737e-17  1.25751132e-17
  2.92943959e-18 -8.02140181e-18 -2.24682057e-17 -1.04163289e-16]",0.0427442133025465,0.08603632270633078,0.1706494629447298,0.2994299989536071,0.4472736403837775,0.4709721187225587,0.4775339323772325,0.4472736403837775,0.46507634031620937
385,haar3q_pure,-4.440892098500626e-16,"[[ 0.27902961-3.27271363e-18j  0.04559094-1.03272632e-01j
  -0.17854149-9.97449203e-02j  0.14218943-2.00635401e-02j]
 [ 0.04559094+1.03272632e-01j  0.10515488-1.67057937e-18j
  -0.06760911-6.24159233e-02j  0.0921201 +1.65383008e-01j]
 [-0.17854149+9.97449203e-02j -0.06760911+6.24159233e-02j
   0.25205698-2.74027708e-18j -0.1227301 -1.03954195e-01j]
 [ 0.14218943+2.00635401e-02j  0.0921201 -1.65383008e-01j
  -0.1227301 +1.03954195e-01j  0.36375853-6.95154912e-18j]]","[[ 0.17435001-4.60771525e-18j -0.05387747-1.30706953e-01j
   0.08220939+6.80585606e-02j  0.12782858+2.17128338e-01j]
 [-0.05387747+1.30706953e-01j  0.20983448-3.35577744e-19j
   0.01721016+1.23487759e-01j -0.16863078-2.42047303e-03j]
 [ 0.08220939-6.80585606e-02j  0.01721016-1.23487759e-01j
   0.22960379-5.08235177e-18j  0.15100101-7.45955159e-03j]
 [ 0.12782858-2.17128338e-01j -0.16863078+2.42047303e-03j
   0.15100101+7.45955159e-03j  0.38621172-4.60947443e-18j]]","[[ 0.11878804-3.24260794e-18j -0.11871383-7.98618450e-02j
  -0.00739749-7.19617054e-02j -0.04255341-3.41043261e-02j]
 [-0.11871383+7.98618450e-02j  0.41229855-2.77038277e-18j
  -0.07750265-1.33297155e-01j -0.06974167-1.35265122e-01j]
 [-0.00739749+7.19617054e-02j -0.07750265+1.33297155e-01j
   0.28516576-6.44745909e-18j  0.21583737-5.83046591e-02j]
 [-0.04255341+3.41043261e-02j -0.06974167+1.35265122e-01j
   0.21583737+5.83046591e-02j  0.18374765-2.17466940e-18j]]",0.8888070726556763,0.9632802544649323,0.8130427474457409,2.665130074566349,-1.3923929039884833e-15,1.3923929039884833e-15,-1.2813706015259676e-15,"[ 1.00000000e+00  3.28953245e-16  2.90244532e-17  6.24641492e-18
 -1.74340613e-19 -5.98650942e-18 -1.88788775e-17 -7.47005903e-17]",0.15579724108089493,0.19034247535576948,0.11285129595838271,0.45899101239504714,0.47414106735621087,0.4473703340947047,0.4607083269762781,0.4473703340947047,0.46061025792568405
386,haar3q_pure,5.551115123125783e-16,"[[ 0.27409524-3.08386942e-18j -0.03482692+9.21989394e-02j
   0.0337659 -1.26677330e-01j -0.06198049-1.82774589e-02j]
 [-0.03482692-9.21989394e-02j  0.41282875-4.55943788e-18j
  -0.06689645-1.11235512e-01j  0.2104305 +2.00177949e-01j]
 [ 0.0337659 +1.26677330e-01j -0.06689645+1.11235512e-01j
   0.09940388+7.21053307e-19j -0.06464056+2.38601773e-02j]
 [-0.06198049+1.82774589e-02j  0.2104305 -2.00177949e-01j
  -0.06464056-2.38601773e-02j  0.21367214+2.10592692e-18j]]","[[0.43487389-4.35827423e-18j 0.04407892+6.50093826e-02j
  0.24009481+2.02295773e-01j 0.00615202-4.63108028e-02j]
 [0.04407892-6.50093826e-02j 0.2520501 -3.28503307e-18j
  0.0347733 -7.61086434e-02j 0.00410159-1.28795154e-01j]
 [0.24009481-2.02295773e-01j 0.0347733 +7.61086434e-02j
  0.2438111 +2.08517584e-18j 0.01243317-1.55191458e-02j]
 [0.00615202+4.63108028e-02j 0.00410159+1.28795154e-01j
  0.01243317+1.55191458e-02j 0.06926492+7.41804380e-19j]]","[[ 0.05886759+1.37236430e-19j  0.06931414+6.04839078e-02j
  -0.13336559+1.06032054e-01j  0.01283583+2.94001437e-03j]
 [ 0.06931414-6.04839078e-02j  0.31463152-2.50005254e-18j
   0.09750919+2.40683861e-01j  0.03389811+1.00270624e-02j]
 [-0.13336559-1.06032054e-01j  0.09750919-2.40683861e-01j
   0.61981739-2.41033481e-18j -0.01280205-1.09936709e-02j]
 [ 0.01283583-2.94001437e-03j  0.03389811-1.00270624e-02j
  -0.01280205+1.09936709e-02j  0.0066835 -4.31761503e-20j]]",0.6828740576942505,0.6938175869808915,1.0835809879194875,2.4602726325946294,7.389833462194437e-16,0.0,9.61027951144475e-16,"[ 1.00000000e+00  3.61989361e-17  1.26689505e-17  2.53170567e-18
  3.05102124e-19 -3.60716837e-19 -7.04331665e-18 -1.46111309e-16]",0.05301636443456758,0.0654338621244398,0.255796640099061,0.3742468666580684,0.3873308656268418,0.4589488283637638,0.460899964746011,0.3873308656268418,0.4343278541623459
387,haar3q_pure,0.0,"[[ 0.27561074-5.94522209e-18j -0.100993  +1.75891586e-01j
   0.02859138+1.97676802e-01j -0.05771069+1.84414000e-01j]
 [-0.100993  -1.75891586e-01j  0.28699772+5.56880997e-18j
   0.13467928-1.70082800e-02j  0.01685468+5.48263420e-04j]
 [ 0.02859138-1.97676802e-01j  0.13467928+1.70082800e-02j
   0.18677409-3.61015079e-18j  0.12619143+1.30086312e-01j]
 [-0.05771069-1.84414000e-01j  0.01685468-5.48263420e-04j
   0.12619143-1.30086312e-01j  0.25061744-4.81771725e-18j]]","[[ 0.40808314+3.52261823e-18j -0.08395324-1.34345880e-01j
   0.0050857 -2.33868711e-02j  0.15177156-2.51771157e-01j]
 [-0.08395324+1.34345880e-01j  0.15452533-3.89903035e-18j
  -0.06533133+4.08868091e-02j  0.04036037+2.21611936e-01j]
 [ 0.0050857 +2.33868711e-02j -0.06533133-4.08868091e-02j
   0.06982762-6.29019974e-19j  0.06938752-8.30022053e-02j]
 [ 0.15177156+2.51771157e-01j  0.04036037-2.21611936e-01j
   0.06938752+8.30022053e-02j  0.36756391-7.79884807e-18j]]","[[ 0.19608716-2.83168340e-18j -0.00052408-2.01578568e-01j
  -0.12552176+1.07627195e-01j  0.11844641-1.16299085e-01j]
 [-0.00052408+2.01578568e-01j  0.26629768-6.72368947e-18j
  -0.09267792-3.93183144e-02j  0.15072018+1.98350703e-01j]
 [-0.12552176-1.07627195e-01j -0.09267792+3.93183144e-02j
   0.2818236 +5.72528166e-18j -0.01404164-1.57695178e-02j]
 [ 0.11844641+1.16299085e-01j  0.15072018-1.98350703e-01j
  -0.01404164+1.57695178e-02j  0.25579156-4.97418894e-18j]]",0.7111336222135793,1.0190538277494179,0.6946939888725101,2.4248814388355076,-6.534095577690387e-16,6.534095577690387e-16,-3.2034265038149176e-16,"[ 1.00000000e+00  1.30955645e-16  3.11479716e-17  5.87396285e-18
 -1.99314664e-18 -1.73135255e-17 -2.33547707e-17 -6.76962113e-17]",0.14100610278886727,0.2568352145423965,0.13310791211160292,0.5309492294428667,0.4524617757306815,0.39284559895550963,0.4495105283257873,0.39284559895550963,0.4307062943685408
