,t,N,n_points,base_seed_requested,effective_base_seed,state_seed,family,family_min_jtot,health_check,corr_J_rho,corr_J_tot,corr_SL,corr_P_pair,corr_N_pair,corr_N_env,target_max,target_mean,J_tot_min_grid,J_tot_mean_grid,state_idx
1084,0.41,4,144,1,1,1028,broad_xyz,22.359644512058757,False,0.1014668210646244,0.0919135052574069,0.8959659489289349,-0.1791627448763432,-0.2162699607113504,0.4670991806066026,0.0726543752208991,0.0217585083583474,1.9855741241031457e-15,17.592496054248183,28
1085,0.43,4,144,1,1,1028,broad_xyz,22.359644512058757,False,0.0925043245955968,0.1431961111787485,0.9060924669937064,-0.2090409407563025,-0.2467072855642813,0.3699545183625727,0.0851875884192331,0.0256727700766362,1.9855741241031457e-15,17.592496054248183,28
1086,0.45,4,144,1,1,1028,broad_xyz,22.359644512058757,False,0.0708148865823175,0.197840461836676,0.9022138431860544,-0.2333614456110201,-0.2871404021749902,0.3030188551783625,0.0973494784850749,0.0298686423460866,1.9855741241031457e-15,17.592496054248183,28
1087,0.5,4,144,1,1,1028,broad_xyz,22.359644512058757,False,-0.0205728371743269,0.3363566835267351,0.8375674482669242,-0.2412127284076175,-0.4310654172865878,0.3162164670716844,0.1292899635901636,0.041066472812096,1.9855741241031457e-15,17.592496054248183,28
1088,0.55,4,144,1,1,1028,broad_xyz,22.359644512058757,False,-0.0801332025132428,0.4717489292210388,0.7354049428122365,-0.1818948803426355,-0.5582404122675109,0.3640098389320929,0.1522394422481104,0.0523396759370128,1.9855741241031457e-15,17.592496054248183,28
1089,0.6,4,144,1,1,1028,broad_xyz,22.359644512058757,False,0.0475910171910596,0.6065340034948232,0.6523881669167444,-0.111866997609076,-0.5094657584807164,0.2880639792077677,0.1667729303719221,0.0632202123991958,1.9855741241031457e-15,17.592496054248183,28
1090,0.6499999999999999,4,144,1,1,1028,broad_xyz,22.359644512058757,False,0.3412475389138088,0.7251631935900723,0.6025811311391785,-0.0544124021676891,-0.2464320879933735,0.1715558758182366,0.1678624213137838,0.0732752879451802,1.9855741241031457e-15,17.592496054248183,28
1091,0.7,4,144,1,1,1028,broad_xyz,22.359644512058757,False,0.5310099743557934,0.7949655994990473,0.5618360713719378,0.0313877650663554,-0.0459305504161604,0.0801569893382977,0.1680646024177458,0.081287520161509,1.9855741241031457e-15,17.592496054248183,28
1092,0.725,4,144,1,1,1028,broad_xyz,22.359644512058757,False,0.5438289577514446,0.8061817318892991,0.5371827271503582,0.0973748118103195,0.0232039711062223,0.0435616444374897,0.1864722116698506,0.0839999962283537,1.9855741241031457e-15,17.592496054248183,28
1093,0.75,4,144,1,1,1028,broad_xyz,22.359644512058757,False,0.5157118313575492,0.8024313116948862,0.5076658182391242,0.1756391847643461,0.0828965528556137,0.0088821867299124,0.2013611031207899,0.0856271815203259,1.9855741241031457e-15,17.592496054248183,28
1094,0.775,4,144,1,1,1028,broad_xyz,22.359644512058757,False,0.4617547454370613,0.7851633934903836,0.4724713852211504,0.2595322049605136,0.1432622783288516,-0.0264312840592285,0.2118202509795388,0.086109218768351,1.9855741241031457e-15,17.592496054248183,28
1095,0.8,4,144,1,1,1028,broad_xyz,22.359644512058757,False,0.3962420668656324,0.7567636404149373,0.4314648834449603,0.3419202162036849,0.2156578657137863,-0.0652156209660463,0.2172163611932878,0.0855527898272032,1.9855741241031457e-15,17.592496054248183,28
1096,0.825,4,144,1,1,1028,broad_xyz,22.359644512058757,False,0.33625727113342,0.7239416926296729,0.3865738831012314,0.4151592138641053,0.3093093098394391,-0.1075512763654214,0.2173591911967797,0.0844031498689509,1.9855741241031457e-15,17.592496054248183,28
1097,0.85,4,144,1,1,1028,broad_xyz,22.359644512058757,False,0.314002341997869,0.705590717023194,0.3460453328114001,0.468820234210153,0.3863480574403407,-0.1498616570190249,0.217387192034151,0.08370791846243,1.9855741241031457e-15,17.592496054248183,28
1098,0.875,4,144,1,1,1028,broad_xyz,22.359644512058757,False,0.3475621683176066,0.7098088349317601,0.3177922029886453,0.4951142506235898,0.425464965298779,-0.184021101520921,0.2170778376123158,0.0838549393545646,1.9855741241031457e-15,17.592496054248183,28
1099,0.9,4,144,1,1,1028,broad_xyz,22.359644512058757,False,0.4163531342031228,0.7211052056312142,0.2895328915156996,0.4986229826362868,0.4373561578432755,-0.2153986002103212,0.2212691573918451,0.0841411379418769,1.9855741241031457e-15,17.592496054248183,28
1100,0.95,4,144,1,1,1028,broad_xyz,22.359644512058757,False,0.5830092137070222,0.7158510373527465,0.212868348854321,0.4129796875819395,0.3878153322391552,-0.2563344979753797,0.2259069224045685,0.0849228694195682,1.9855741241031457e-15,17.592496054248183,28
1101,1.0,4,144,1,1,1028,broad_xyz,22.359644512058757,False,0.6478519654278977,0.6467111588068364,0.1739763746105919,0.2060772180868124,0.1786817389804462,-0.2029797413201394,0.2457233121293132,0.0883613861623619,1.9855741241031457e-15,17.592496054248183,28
1102,0.05,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.7784834013419706,0.586418672460277,0.3600791349644212,0.6528115711470686,0.542452938217655,0.3385339961038047,0.0009191132391471,0.0004333152411071,1.9855741241031457e-15,17.592496054248183,29
1103,0.075,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.774924111086625,0.5877139568190026,0.3934974477662831,0.6560776762446296,0.5453055591302184,0.2927400339876587,0.0021707154909886,0.0010229415605802,1.9855741241031457e-15,17.592496054248183,29
1104,0.1,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.7705058395563263,0.5843686881231386,0.4310937154741922,0.6587339728199608,0.5466368116529886,0.2445423360104975,0.0041096990303403,0.0019366468660193,1.9855741241031457e-15,17.592496054248183,29
1105,0.125,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.7662927976146944,0.5764416642495407,0.4703147555508541,0.6581105334723094,0.5407146477576997,0.1942299460536622,0.006961902640383,0.0032598160467682,1.9855741241031457e-15,17.592496054248183,29
1106,0.15,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.76331744054773,0.5632420824097077,0.5069322187808007,0.6521205063527815,0.5229616899669096,0.1412727880494856,0.0110248003418291,0.0050933711712264,1.9855741241031457e-15,17.592496054248183,29
1107,0.1625,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.7621754204639865,0.5547652618919819,0.5230025890943777,0.6469704754505559,0.507720233319555,0.1136152668983153,0.0135745808961718,0.0062346442194451,1.9855741241031457e-15,17.592496054248183,29
1108,0.175,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.760588329043894,0.5454653408395342,0.5377479772873807,0.6403058285255498,0.4871343183771116,0.0857906712068701,0.0165086379605889,0.0075438891982896,1.9855741241031457e-15,17.592496054248183,29
1109,0.1875,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.757518847324471,0.5355076464714162,0.5508923353556082,0.6322462146222948,0.4604144344768365,0.0577890227448739,0.0199210020085586,0.0090332264867949,1.9855741241031457e-15,17.592496054248183,29
1110,0.2,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.7514166050362564,0.5250060783455733,0.5623303184453144,0.6228073114574953,0.4275221812571157,0.029801672943732,0.0238824563667765,0.0107136697508172,1.9855741241031457e-15,17.592496054248183,29
1111,0.2125,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.7403943704843259,0.514356043926623,0.5724417902607345,0.6120796292040895,0.3886183303301624,0.0022844503444608,0.0283400424472078,0.0125949609548759,1.9855741241031457e-15,17.592496054248183,29
1112,0.225,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.7228393043083523,0.5038114635099771,0.5810989714937095,0.6003245919927648,0.3446316698376057,-0.0248805031176032,0.0333005868694143,0.0146828536255582,1.9855741241031457e-15,17.592496054248183,29
1113,0.2375,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.6978043524603921,0.4935920422846572,0.5884725414188678,0.587631723907066,0.2982096536775773,-0.0514779959367859,0.0387579593727806,0.0169807965214478,1.9855741241031457e-15,17.592496054248183,29
1114,0.25,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.6656097550041753,0.4838821862504992,0.5947681578275054,0.574058457425446,0.250612747842362,-0.0772739673368806,0.0446906285826022,0.0194887262369699,1.9855741241031457e-15,17.592496054248183,29
1115,0.27,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.6037895100461654,0.4697781922747261,0.6030964180301853,0.5506340644184818,0.1750257446636962,-0.1163573705027602,0.0550661651060898,0.0239258647781185,1.9855741241031457e-15,17.592496054248183,29
1116,0.29,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.5389207887398486,0.4577459901588547,0.6100985899047534,0.525085228764054,0.1090776573628005,-0.1518046309873525,0.0666128571589346,0.0288470150038095,1.9855741241031457e-15,17.592496054248183,29
1117,0.31,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.4820199990530986,0.4482496675714735,0.6163092468739977,0.4979323756354158,0.0595556122754965,-0.1832272923397091,0.0788081618624122,0.0341734268621678,1.9855741241031457e-15,17.592496054248183,29
1118,0.33,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.4414111922698776,0.4416243602582178,0.6222477559778689,0.4698411069251151,0.0250564871507159,-0.210187123817623,0.0909911333676301,0.0397896406936734,1.9855741241031457e-15,17.592496054248183,29
1119,0.35,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.4160812977884329,0.4381324436425494,0.6283719095302555,0.4417174483392263,0.0043468887582224,-0.2322253534906422,0.1024825819551616,0.0455445094027771,1.9855741241031457e-15,17.592496054248183,29
1120,0.37,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.4003347109177003,0.4380092698034311,0.6350158635340626,0.4147220750228116,-0.0036830121746123,-0.2488924827772948,0.1125156119973713,0.0512557262121442,1.9855741241031457e-15,17.592496054248183,29
1121,0.39,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.3905880865802785,0.4414576671506632,0.6423518603615681,0.3900675677764993,-1.468888351993032e-05,-0.2596869232528238,0.1209138266707789,0.0567195572790346,1.9855741241031457e-15,17.592496054248183,29
1122,0.41,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.384638099460021,0.4486167055753758,0.6503129035042604,0.3686526950030028,0.012130967049705,-0.264001181963224,0.1277069607563703,0.0617253098858834,1.9855741241031457e-15,17.592496054248183,29
1123,0.43,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.3808679318960367,0.4594895710681213,0.6584538460643632,0.3505797318026802,0.0273043963917875,-0.2610914604049457,0.1323730103301166,0.0660734460783622,1.9855741241031457e-15,17.592496054248183,29
1124,0.45,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.3777388442460956,0.4738000534005465,0.665719055099988,0.3346515723181157,0.0426931662731878,-0.2500322049622352,0.1396200664477253,0.0695950813003216,1.9855741241031457e-15,17.592496054248183,29
1125,0.5,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.3598348252094323,0.5166758359481185,0.6633456515654755,0.2811181117345047,0.074124089735508,-0.1771640915286144,0.1582243146387204,0.0741444908584877,1.9855741241031457e-15,17.592496054248183,29
1126,0.55,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.3015866991760599,0.5272564599121631,0.5733983257727664,0.1466913394223467,0.0480957438378886,-0.0276216755713161,0.1671074347377005,0.0728131489367505,1.9855741241031457e-15,17.592496054248183,29
1127,0.6,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.2222899220900833,0.4654036707350436,0.3924046724325256,-0.0414146459025367,-0.0704062679500233,0.1247147672560827,0.185125427369953,0.0681221308718443,1.9855741241031457e-15,17.592496054248183,29
1128,0.6499999999999999,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.210380336135171,0.4145054975596989,0.2976861454688237,-0.1188344664263718,-0.2062680898574957,0.1805751824765535,0.2068063178493721,0.0656204136512662,1.9855741241031457e-15,17.592496054248183,29
1129,0.7,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.1806458252176542,0.3869839980426259,0.2867047358305018,-0.0629453415052064,-0.2853204034811563,0.1600819457227575,0.2320866627989696,0.0655669689072044,1.9855741241031457e-15,17.592496054248183,29
1130,0.725,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.1575268145527026,0.3828328840601388,0.3076774908250026,0.0250991902087269,-0.291997091410181,0.1322606776153851,0.2438528970459874,0.0665197043381741,1.9855741241031457e-15,17.592496054248183,29
1131,0.75,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.1321102813335445,0.3821728129756534,0.339511656350529,0.1413653728789282,-0.2492315815606645,0.0999242519047884,0.2544926033207617,0.0680265765574973,1.9855741241031457e-15,17.592496054248183,29
1132,0.775,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.1010292762124813,0.3802990468927713,0.3827420446287459,0.2612418712778988,-0.1503905622511806,0.0735942101632666,0.2638868986724019,0.0703652139777501,1.9855741241031457e-15,17.592496054248183,29
1133,0.8,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.0687316761851529,0.3780207224160442,0.4392347073084723,0.3616428296214294,-0.007594235324828,0.0644590672255564,0.2719795590944996,0.0740673129284087,1.9855741241031457e-15,17.592496054248183,29
1134,0.825,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.0467512539429183,0.3701226936887739,0.5076346143364056,0.4171955711333918,0.1087682436787373,0.0888377636300637,0.2820769531938555,0.0794802231512278,1.9855741241031457e-15,17.592496054248183,29
1135,0.85,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.0513710275817987,0.3677684164740312,0.5671790786018761,0.4248985395774035,0.1385087414406353,0.1291559267200687,0.2971478680802316,0.0861303181461339,1.9855741241031457e-15,17.592496054248183,29
1136,0.875,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.0683232762726692,0.3742703885219863,0.6082324244003394,0.4104406264831186,0.0857525800591877,0.1590477513463051,0.3106897809019655,0.0929263483217055,1.9855741241031457e-15,17.592496054248183,29
1137,0.9,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.0867362456900822,0.3865954575905801,0.635068613221695,0.3826766862821423,-0.0144011086842157,0.1760747389971811,0.3222574821422633,0.0992270853318789,1.9855741241031457e-15,17.592496054248183,29
1138,0.95,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.1366467237211085,0.3996903220760035,0.6937358968913985,0.253922191022016,-0.2890752837180197,0.2378996172898,0.338624503562523,0.1129450702564112,1.9855741241031457e-15,17.592496054248183,29
1139,1.0,4,144,1,1,1029,broad_xyz,22.359644512058757,False,0.208632122066427,0.3861981011595292,0.7560666208896043,0.0814631307930401,-0.4411237301808133,0.331159719224552,0.3470231501579599,0.1295438534986607,1.9855741241031457e-15,17.592496054248183,29
1140,0.05,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.2072540424450386,0.1516703860601239,0.1423831708188188,0.6016717334709609,0.5741254798057679,0.1999756049089517,0.0006299396827806,0.0001434206251943,1.9855741241031457e-15,17.592496054248183,30
1141,0.075,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.2134796909197276,0.1574360541507294,0.1814203523983715,0.627148754800414,0.5996992851245948,0.2254632819905347,0.0015199573140231,0.0003628125954086,1.9855741241031457e-15,17.592496054248183,30
1142,0.1,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.2122364026218225,0.1599403323831598,0.2283197459363838,0.6564811733079358,0.6302450850550649,0.2552345980579387,0.0029281020655951,0.0007353388949852,1.9855741241031457e-15,17.592496054248183,30
1143,0.125,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.2060882569681488,0.1595854588442434,0.2841136705788423,0.6908794360677597,0.6664720318989288,0.2891201317538237,0.0050046172509051,0.0013249361048469,1.9855741241031457e-15,17.592496054248183,30
1144,0.15,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.1973809538585827,0.1576204642820819,0.3435720964696803,0.7250275759768349,0.7021222193101171,0.3227980607478595,0.0079438009010699,0.0022104191063065,1.9855741241031457e-15,17.592496054248183,30
1145,0.1625,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.1931266154538292,0.1559247992435373,0.3739193049963066,0.74137584011098,0.7179707653026264,0.3390562529240074,0.009837789301565,0.0027948390970679,1.9855741241031457e-15,17.592496054248183,30
1146,0.175,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.1892502930899117,0.1541053741274941,0.4025562847863799,0.7557465143286516,0.7292415369184759,0.3532546594154098,0.0121196241987031,0.0034903152465826,1.9855741241031457e-15,17.592496054248183,30
1147,0.1875,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.1879223508657168,0.1520265360045992,0.429699258531766,0.76849166012965,0.7339721480544266,0.3653772157548358,0.0147751036733863,0.0043083854181704,1.9855741241031457e-15,17.592496054248183,30
1148,0.2,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.1904171713278461,0.1489946499347965,0.4539096301695047,0.7785340185720313,0.7273223294707315,0.3744421550604253,0.0178410449231736,0.0052575841757551,1.9855741241031457e-15,17.592496054248183,30
1149,0.2125,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.1993015999245669,0.1457895236526593,0.4758818797961432,0.7866574309424017,0.703366245683015,0.3807867523768271,0.0213530520511469,0.0063519800620231,1.9855741241031457e-15,17.592496054248183,30
1150,0.225,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.2175247864813551,0.1434416232924378,0.4976688002147086,0.794647481966861,0.6529360096809991,0.3856755195335966,0.0253441970098859,0.0076118633802226,1.9855741241031457e-15,17.592496054248183,30
1151,0.2375,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.2436501063008835,0.1406767181452236,0.5171661572256729,0.8006873218606165,0.560826461348066,0.3877294454031201,0.0298435162129844,0.0090398608032142,1.9855741241031457e-15,17.592496054248183,30
1152,0.25,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.2750953382972334,0.1376517896695919,0.5340468725962134,0.8046359745350095,0.4171711884190574,0.3863374338209698,0.0350309314631757,0.0106421267410175,1.9855741241031457e-15,17.592496054248183,30
1153,0.27,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.3260064409048013,0.1338634887427478,0.5561897933994799,0.8059160041015788,0.1099582233493134,0.3778315801231082,0.0448612613216511,0.0136023816999294,1.9855741241031457e-15,17.592496054248183,30
1154,0.29,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.3637972065994208,0.131141317631629,0.5733116318454051,0.8027077768886484,-0.1746002051115492,0.3598739042156404,0.0563175700127115,0.0170526764703842,1.9855741241031457e-15,17.592496054248183,30
1155,0.31,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.3829681191155023,0.1288821395542565,0.5880033781533532,0.7980240737754607,-0.3656038208841458,0.3320002266370871,0.0693442742200538,0.0209774968340623,1.9855741241031457e-15,17.592496054248183,30
1156,0.33,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.3853380371181464,0.1266292701588261,0.5997750456681132,0.7910003282029023,-0.4808278932079456,0.2933045278392085,0.0837786675532694,0.0253193739744837,1.9855741241031457e-15,17.592496054248183,30
1157,0.35,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.3765921963036445,0.1239291279955349,0.6092008736638693,0.7816829544863857,-0.5560736815728818,0.2441392369433898,0.099479605161684,0.0299862908616896,1.9855741241031457e-15,17.592496054248183,30
1158,0.37,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.3613266760081266,0.121146716823509,0.6176390241500257,0.7698972981608387,-0.6080671219236632,0.1875340720001971,0.1165325751347334,0.034893612642887,1.9855741241031457e-15,17.592496054248183,30
1159,0.39,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.3417383708283802,0.1178099998959788,0.6270904488830319,0.7552374739702474,-0.6488058955196444,0.1296698539957137,0.1339157221790783,0.0399701481438192,1.9855741241031457e-15,17.592496054248183,30
1160,0.41,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.3185064143995513,0.112940162219962,0.6372269555605963,0.7355532195238875,-0.6854507877413649,0.0765288388499896,0.151011486104544,0.0450933427237107,1.9855741241031457e-15,17.592496054248183,30
1161,0.43,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.2922123514780693,0.1084253603776185,0.6465082635299993,0.7116585774110595,-0.7137467458791359,0.0279387316987327,0.1671515596963186,0.0500169602602354,1.9855741241031457e-15,17.592496054248183,30
1162,0.45,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.2627747885665693,0.1049966292593569,0.6564203280370614,0.6850038630127459,-0.7313221902897807,-0.0119324735090961,0.1816689161034506,0.0546310376271959,1.9855741241031457e-15,17.592496054248183,30
1163,0.5,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.1578910694028104,0.1025088514297876,0.7077417477296745,0.6238975028852786,-0.7353577236830143,-0.0326613086217224,0.2071392517293382,0.0650128703243122,1.9855741241031457e-15,17.592496054248183,30
1164,0.55,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.0059075126276308,0.1230836078271307,0.8077970362728982,0.5938508598704747,-0.6885582709186048,0.0848930165453225,0.2130952466381277,0.0732426158046989,1.9855741241031457e-15,17.592496054248183,30
1165,0.6,4,144,1,1,1030,broad_xyz,22.359644512058757,False,-0.1532802776878268,0.1744274804635248,0.905808805921304,0.5813141926095727,-0.5674896585616671,0.2788409034697267,0.2007051019558466,0.0785896059047622,1.9855741241031457e-15,17.592496054248183,30
1166,0.6499999999999999,4,144,1,1,1030,broad_xyz,22.359644512058757,False,-0.2332811504025104,0.2550509536282146,0.9240470078354096,0.5819431593039484,-0.2897636221095813,0.4316171355061447,0.1820501457881258,0.0815970844875244,1.9855741241031457e-15,17.592496054248183,30
1167,0.7,4,144,1,1,1030,broad_xyz,22.359644512058757,False,-0.1713717409692231,0.348910347611478,0.8425830074836033,0.6183721993779007,0.2480950330788451,0.4521450252264999,0.1926648532934709,0.082936218788729,1.9855741241031457e-15,17.592496054248183,30
1168,0.725,4,144,1,1,1030,broad_xyz,22.359644512058757,False,-0.1105336623396426,0.3988422295318419,0.786944473617809,0.6498196520715094,0.4811868153064179,0.4188345726883681,0.2038594363170817,0.0832118763908836,1.9855741241031457e-15,17.592496054248183,30
1169,0.75,4,144,1,1,1030,broad_xyz,22.359644512058757,False,-0.0518235786548996,0.4506279270180238,0.7328451146780696,0.6797831449406031,0.6075260389597019,0.3694212539367668,0.2108707900419236,0.0834304875669069,1.9855741241031457e-15,17.592496054248183,30
1170,0.775,4,144,1,1,1030,broad_xyz,22.359644512058757,False,-0.0041290488883482,0.5017713439099608,0.6843831970977089,0.6975817478770866,0.6490169356391245,0.3134589873675669,0.2150363094392895,0.0838119310249185,1.9855741241031457e-15,17.592496054248183,30
1171,0.8,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.0302374877128281,0.5467824255383036,0.6432034941433741,0.696034895559328,0.6341386699006106,0.2589817514450406,0.2182371616023329,0.0845890730724596,1.9855741241031457e-15,17.592496054248183,30
1172,0.825,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.052109293837426,0.5791586731631839,0.6093054946504729,0.6755555697744936,0.5860170971748393,0.2115399126582402,0.2230840724158229,0.0859274952160398,1.9855741241031457e-15,17.592496054248183,30
1173,0.85,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.0642600209279083,0.5951420508657025,0.5832393173599977,0.6425235589505004,0.5141021688860528,0.1740710499174809,0.2320974238153155,0.0879145380728269,1.9855741241031457e-15,17.592496054248183,30
1174,0.875,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.0704588074775068,0.5948639048526817,0.5657047396018546,0.6014939567602142,0.4235718621694042,0.147166387797729,0.2466837119053173,0.0905128916220427,1.9855741241031457e-15,17.592496054248183,30
1175,0.9,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.0717670578695917,0.5791723622412758,0.5608093484718515,0.5491814544481245,0.3244055550586482,0.1344865268623638,0.2682699371486141,0.0936437479480575,1.9855741241031457e-15,17.592496054248183,30
1176,0.95,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.0547868260301895,0.5126568875962928,0.59090404930536,0.4013285874884192,0.1021651518725534,0.148137101565084,0.3266520698278381,0.1005554522317106,1.9855741241031457e-15,17.592496054248183,30
1177,1.0,4,144,1,1,1030,broad_xyz,22.359644512058757,False,0.0141503826740724,0.4426122219374623,0.6103913023319788,0.2380700294681772,-0.0195414795496614,0.1317359904633832,0.3817981744535807,0.1047622570440921,1.9855741241031457e-15,17.592496054248183,30
1178,0.05,4,144,1,1,1031,broad_xyz,22.359644512058757,False,0.0793219714281965,0.2014473128136018,0.68521314116451,0.447822053451372,0.5904084429924681,0.7610017009590746,0.0003554598987857,0.0001203679874905,1.9855741241031457e-15,17.592496054248183,31
1179,0.075,4,144,1,1,1031,broad_xyz,22.359644512058757,False,0.0376179185062339,0.1496999335039235,0.725393327535745,0.4440289402824268,0.5997409361880754,0.7707041637431873,0.000839883938141,0.000276111012672,1.9855741241031457e-15,17.592496054248183,31
1180,0.1,4,144,1,1,1031,broad_xyz,22.359644512058757,False,-0.0031367560716697,0.0955253003896867,0.7719898437513933,0.4444883837287773,0.6094728266683576,0.7804490776571614,0.0016593844350426,0.000513124779291,1.9855741241031457e-15,17.592496054248183,31
1181,0.125,4,144,1,1,1031,broad_xyz,22.359644512058757,False,-0.041464255022797,0.0416263781151977,0.8172214995175539,0.4450670005266058,0.6080964031167319,0.783223531058736,0.0029516572955736,0.0008575569698698,1.9855741241031457e-15,17.592496054248183,31
1182,0.15,4,144,1,1,1031,broad_xyz,22.359644512058757,False,-0.0731328413032965,-0.0077390636831397,0.8548209784162317,0.4447112322294872,0.5905396349590208,0.7734121167493158,0.0049150353821458,0.0013474081186406,1.9855741241031457e-15,17.592496054248183,31
1183,0.1625,4,144,1,1,1031,broad_xyz,22.359644512058757,False,-0.0852020504345399,-0.0296186035648379,0.8697662380065686,0.4443995792577896,0.5742418942560071,0.7629742701198731,0.0062252210412303,0.0016620722827835,1.9855741241031457e-15,17.592496054248183,31
1184,0.175,4,144,1,1,1031,broad_xyz,22.359644512058757,False,-0.0943375078266731,-0.0493347048885793,0.8820609539759631,0.4441965281667415,0.5529857722253121,0.7488580403046922,0.007801009340884,0.0020325525478378,1.9855741241031457e-15,17.592496054248183,31
1185,0.1875,4,144,1,1,1031,broad_xyz,22.359644512058757,False,-0.1000475384193346,-0.0666005259808435,0.891942704280166,0.4446002819044397,0.5266694301059263,0.7311959217706785,0.0096798689352948,0.0024671648610035,1.9855741241031457e-15,17.592496054248183,31
1186,0.2,4,144,1,1,1031,broad_xyz,22.359644512058757,False,-0.1022380411439206,-0.0814165816906337,0.8996488744879673,0.4457664327948253,0.494918009536998,0.7102028515103191,0.0119002695010365,0.0029745772488183,1.9855741241031457e-15,17.592496054248183,31
1187,0.2125,4,144,1,1,1031,broad_xyz,22.359644512058757,False,-0.1011246318329559,-0.0940368303239541,0.905408477694192,0.4476207125369256,0.4575708955052281,0.6861917998754384,0.0145005879692728,0.0035629874743719,1.9855741241031457e-15,17.592496054248183,31
1188,0.225,4,144,1,1,1031,broad_xyz,22.359644512058757,False,-0.0969443163569149,-0.1047518814322735,0.9094147270844132,0.450044458967858,0.4149683751903761,0.6594351688385445,0.0175177978525986,0.0042406074796568,1.9855741241031457e-15,17.592496054248183,31
1189,0.2375,4,144,1,1,1031,broad_xyz,22.359644512058757,False,-0.0896828558185173,-0.1136840227392076,0.9119897608887388,0.4532922737026914,0.3681515773068358,0.6300857087765168,0.0209859515045731,0.005016451412198,1.9855741241031457e-15,17.592496054248183,31
1190,0.25,4,144,1,1,1031,broad_xyz,22.359644512058757,False,-0.0797073376522819,-0.1210042931962954,0.913320374833122,0.4572044724991007,0.3186221026704117,0.5985023241640369,0.0249344780161129,0.0058975523692186,1.9855741241031457e-15,17.592496054248183,31
