,t,N,n_points,base_seed_requested,effective_base_seed,state_seed,family,family_min_jtot,health_check,corr_J_rho,corr_J_tot,corr_SL,corr_P_pair,corr_N_pair,corr_N_env,target_max,target_mean,J_tot_min_grid,J_tot_mean_grid,state_idx
1074,0.225,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.7306938628233313,0.8068318404472807,0.4669402287859076,-0.5020190914767171,-0.2268401931067575,0.7816710108695352,0.0877353719101358,0.0458568502613042,2.2119365552471064e-15,17.487037648106664,18
1075,0.2375,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.7428951759655966,0.8166349162801066,0.5069295491535976,-0.5589408206842557,-0.2093875527999859,0.7917086212098482,0.0974343804406288,0.0530305671863573,2.2119365552471064e-15,17.487037648106664,18
1076,0.25,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.7555117217194157,0.8272980556222275,0.553183619391144,-0.6155182381337758,-0.2099853448560468,0.8022426975639116,0.1067131893625506,0.0604454694446666,2.2119365552471064e-15,17.487037648106664,18
1077,0.27,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.7887518981891524,0.85395211755026,0.6597758100117096,-0.6810720016559293,-0.2572487530316917,0.8180777034579371,0.1197683744125037,0.0729261503287659,2.2119365552471064e-15,17.487037648106664,18
1078,0.29,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.8259775488851141,0.8813817133312166,0.7855203717834041,-0.6947529183819795,-0.3717251669082807,0.8038561657111281,0.130257384996058,0.0853866682470642,2.2119365552471064e-15,17.487037648106664,18
1079,0.31,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.8362879476845192,0.8919334982961605,0.847620119191553,-0.7160150992656429,-0.4505255885355475,0.7455497490468341,0.1374621495361861,0.0951125211689817,2.2119365552471064e-15,17.487037648106664,18
1080,0.33,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.8346195870583293,0.9033143428312266,0.8548907928595583,-0.7839848462731651,-0.4417181109038215,0.6940719385196836,0.1410001656914534,0.1002064834603412,2.2119365552471064e-15,17.487037648106664,18
1081,0.35,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.8336040044129025,0.9146055140727192,0.8663202425864999,-0.8380306005485837,-0.4253438306461052,0.6629507820373441,0.145532622973156,0.1015476387575649,2.2119365552471064e-15,17.487037648106664,18
1082,0.37,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.8272336798346632,0.9173488229376694,0.8909035140355439,-0.8589282784918166,-0.4402863221693669,0.6433700319056208,0.1462104335103053,0.1006273630972153,2.2119365552471064e-15,17.487037648106664,18
1083,0.39,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.811031599453898,0.9111235773775294,0.9134965452952268,-0.8621400528870282,-0.47118668582349,0.6232765215062693,0.1450718901161388,0.0991317331153904,2.2119365552471064e-15,17.487037648106664,18
1084,0.41,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.7855366943975484,0.8975888653422878,0.9275074706804972,-0.853262729944959,-0.5293217998901921,0.5950838038388467,0.1468127314134286,0.0974875255035095,2.2119365552471064e-15,17.487037648106664,18
1085,0.43,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.7527214864137127,0.8780648103836927,0.9297234347623234,-0.8415319848226152,-0.5937744839463418,0.553947068226229,0.1486296675159625,0.0960611781835278,2.2119365552471064e-15,17.487037648106664,18
1086,0.45,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.7218775572251279,0.858162322473933,0.9256158108400556,-0.8375896380593298,-0.6509502457967973,0.4952246615269175,0.152466272025119,0.0952591675026023,2.2119365552471064e-15,17.487037648106664,18
1087,0.5,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.6994724049014055,0.8336767991463115,0.9047891962868344,-0.8890922067508169,-0.6342750525580364,0.312883577487435,0.1512529456082655,0.0975736081127261,2.2119365552471064e-15,17.487037648106664,18
1088,0.55,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.7561811089565659,0.8434555931880834,0.880238835623943,-0.9104350712745144,-0.693359271070024,0.1616482446070178,0.1507999022349539,0.1080791181213174,2.2119365552471064e-15,17.487037648106664,18
1089,0.6,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.7706330848913726,0.8184592421757935,0.8763015374452825,-0.8636523951488289,-0.7331572569918261,-0.0434894343902439,0.1556489674085156,0.1171559971117089,2.2119365552471064e-15,17.487037648106664,18
1090,0.6499999999999999,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.7830782862967206,0.7978856300683591,0.8459553270211626,-0.8564993643623162,-0.7462056019498866,-0.2842233835415642,0.1526951453639283,0.1149514497435877,2.2119365552471064e-15,17.487037648106664,18
1091,0.7,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.7905322756313691,0.7969275410923942,0.8739653412576414,-0.8504512845177188,-0.8158200456410915,-0.4992318564689177,0.15497940724195,0.1093983555814238,2.2119365552471064e-15,17.487037648106664,18
1092,0.725,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.7863315080481585,0.8014102451813554,0.9003391757267292,-0.8476354655034821,-0.8395288587650842,-0.552046712899119,0.1563268519687114,0.1076156784476427,2.2119365552471064e-15,17.487037648106664,18
1093,0.75,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.7894921105919057,0.8091726340442915,0.9171535580213158,-0.8395705211181091,-0.852936580889126,-0.5743422086630622,0.1524830826950222,0.1058858998055585,2.2119365552471064e-15,17.487037648106664,18
1094,0.775,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.8070144899163532,0.8225979121823209,0.925402051686862,-0.8227251139718905,-0.8634743334163203,-0.5792364842260899,0.154956537155029,0.1038643404956559,2.2119365552471064e-15,17.487037648106664,18
1095,0.8,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.8312609750289082,0.8407973092205686,0.928242944617527,-0.7792196200629048,-0.8739018740040815,-0.5732454954095115,0.1528918381751256,0.1015937906235272,2.2119365552471064e-15,17.487037648106664,18
1096,0.825,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.8444424950206435,0.8590025531797271,0.9269441933857532,-0.6565561616161619,-0.8857133128998014,-0.5590596040717392,0.150091078249416,0.099223111420641,2.2119365552471064e-15,17.487037648106664,18
1097,0.85,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.8410896625976872,0.8711842997289714,0.9210376478373292,-0.4561709833725679,-0.896363533237973,-0.5395989660145075,0.1508366345454944,0.0969035459811635,2.2119365552471064e-15,17.487037648106664,18
1098,0.875,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.8309479327348394,0.8746697409192198,0.914846994414862,-0.3055044523386006,-0.8964617013590673,-0.5298050399903004,0.1516799245606282,0.0948817490844787,2.2119365552471064e-15,17.487037648106664,18
1099,0.9,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.8210657866098564,0.8704327323199496,0.9145884408501336,-0.2523936937863636,-0.8701737120829559,-0.5339550426369827,0.1491204876394763,0.0934433402882803,2.2119365552471064e-15,17.487037648106664,18
1100,0.95,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.7894523047321191,0.84514974980312,0.9297654409508896,-0.4014163516947325,-0.9162301575884588,-0.546954385400597,0.1479114277699535,0.0939033316917275,2.2119365552471064e-15,17.487037648106664,18
1101,1.0,8,144,1,1,1028,broad_xyz,21.99112410904393,False,0.6994593242523153,0.7909841644476752,0.9380758225404292,-0.7613771836577293,-0.9131098014423292,-0.577166840313372,0.1495490555599906,0.0988834545986172,2.2119365552471064e-15,17.487037648106664,18
1102,0.05,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.3259286216627118,0.5448153998670144,-0.1790231658937527,-0.3793793089757148,-0.2629771943458308,-0.1129155200427158,0.0017841030275074,0.0003698906564845,2.2119365552471064e-15,17.487037648106664,19
1103,0.075,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.4787155152306797,0.5494883788745385,-0.0821559185555982,-0.3691455770756063,-0.2932209137487597,-0.1645180784130778,0.0036342850990973,0.0008233096570924,2.2119365552471064e-15,17.487037648106664,19
1104,0.1,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.6058639432251325,0.5776199998707447,0.0463327380818386,-0.3611898412353376,-0.3638924241570112,-0.1925277517490421,0.0066219506940227,0.0015757184672219,2.2119365552471064e-15,17.487037648106664,19
1105,0.125,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.6968726347589016,0.6380209422504076,0.1936073131318295,-0.3593363838700927,-0.4704149139285046,-0.1876439962429008,0.0106082744196384,0.002988873873721,2.2119365552471064e-15,17.487037648106664,19
1106,0.15,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.7558180731001993,0.7281213073236094,0.3302698298280127,-0.3684352292747705,-0.5591236083329554,-0.1323757315052101,0.0169766784631154,0.0060283375748206,2.2119365552471064e-15,17.487037648106664,19
1107,0.1625,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.7746623343199389,0.7681182769538486,0.3825322485515888,-0.3828910635975454,-0.5276278487835705,-0.0865595982400942,0.0219167419473657,0.0086359907860392,2.2119365552471064e-15,17.487037648106664,19
1108,0.175,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.7909132464325861,0.800378533834282,0.4227667482005999,-0.4100006831024121,-0.4577715914443311,-0.0403826588840867,0.029092613654449,0.012246248115103,2.2119365552471064e-15,17.487037648106664,19
1109,0.1875,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.8029324874424731,0.8275907104350819,0.4558139149519639,-0.4450120385560756,-0.3855574284205143,0.01209168312679,0.0373349381211435,0.0168988777063713,2.2119365552471064e-15,17.487037648106664,19
1110,0.2,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.8133093500730709,0.8530952726298849,0.4859004865343146,-0.4841041828696913,-0.3292116782281332,0.0683163024887865,0.0466353590052552,0.0225310446032833,2.2119365552471064e-15,17.487037648106664,19
1111,0.2125,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.8190322838959821,0.8716138484707199,0.5032401813595997,-0.5353203435556101,-0.281965589825473,0.1164925345894876,0.0560318297016401,0.0290949394446379,2.2119365552471064e-15,17.487037648106664,19
1112,0.225,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.8201749065062882,0.8827039355813835,0.5127957162755877,-0.5908315267918162,-0.2347090299887009,0.1543072173038939,0.0649147640626561,0.0362567376488323,2.2119365552471064e-15,17.487037648106664,19
1113,0.2375,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.8212699835810896,0.8898672348730452,0.523413618823146,-0.6443543521059726,-0.1882418992617904,0.1889394887212682,0.0730383529966335,0.0438428542821607,2.2119365552471064e-15,17.487037648106664,19
1114,0.25,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.8244245351269939,0.8976689201303826,0.5428336701377202,-0.6910639580281064,-0.1562827014029366,0.2213623379830084,0.0801934841581842,0.0517722113967255,2.2119365552471064e-15,17.487037648106664,19
1115,0.27,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.8361237708764505,0.9123797933426836,0.6032345769166627,-0.7452534606568634,-0.1665003016066023,0.2647044251856257,0.0920884750000137,0.0648982863050129,2.2119365552471064e-15,17.487037648106664,19
1116,0.29,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.848455007334889,0.922869333506546,0.7023745009293433,-0.7432148066181019,-0.2779739991226446,0.2705192115123823,0.1054829753510114,0.0776576884682643,2.2119365552471064e-15,17.487037648106664,19
1117,0.31,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.8525687245965455,0.9243289802625102,0.7858201544253836,-0.7275307504545828,-0.3721107763207718,0.2193584077584791,0.1190592485508467,0.0873011759483981,2.2119365552471064e-15,17.487037648106664,19
1118,0.33,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.8720000959189806,0.9406453899715622,0.8342857455210831,-0.7792953147434946,-0.4028682576384462,0.1688313647442295,0.131074772603648,0.0919373623090398,2.2119365552471064e-15,17.487037648106664,19
1119,0.35,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.8979748563139942,0.9582050883842737,0.876185633305125,-0.8336236121682492,-0.4729804323099564,0.1316030786323824,0.1399151682868851,0.093035258630444,2.2119365552471064e-15,17.487037648106664,19
1120,0.37,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.9113561770271432,0.9651068969457504,0.9045764141708648,-0.872669894216414,-0.5719928367312402,0.0888911243291029,0.1443302015229217,0.092849361476748,2.2119365552471064e-15,17.487037648106664,19
1121,0.39,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.903587660751878,0.9642745068009348,0.9244040888632332,-0.8878961363790369,-0.6721610503025359,0.043549768481886,0.1472197605386251,0.0924150580337057,2.2119365552471064e-15,17.487037648106664,19
1122,0.41,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.8781155214162516,0.9607249625847212,0.9365194586081792,-0.8839821915585453,-0.7527353892832434,-0.0014162280462256,0.1477711112191456,0.0918913566717975,2.2119365552471064e-15,17.487037648106664,19
1123,0.43,8,144,1,1,1029,broad_xyz,21.99112410904393,False,0.8505494132472923,0.9564400214031892,0.9405984794263568,-0.8712293466512635,-0.8050018187242688,-0.0468697121160851,0.1471849361256278,0.0914363480786854,2.2119365552471064e-15,17.487037648106664,19
