t,h,J_AB,J_BC,J_AC,J_CD,include_D_transverse,J_tot,J_rho_exp,eta,I3,I3_minus,S_ABC,S_L,P_pair,N_pair_sum,N_tri_geom,N_tri_min,regime_label,description,sign,sign_label,lambda_h_over_Jbar,Jbar_RMS,R_internal_norm,theta,phi,J_tri_norm,env_label,J_tot_analytic
0.26,1.0,-0.7728821474679192,-0.8395738195852809,-1.3029846459541876,0.2,True,1.732050807568877,0.25330179017603316,0.14624385674434687,0.00010304631014337743,0.0,0.002396843530596908,0.0003435905658351057,1.3443456610172881,0.4454346101377841,0.2867980499515022,0.2314575347970557,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,0.8267349088394192,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.700910906591164,-0.9005303511982219,-1.3029846459541876,0.2,True,1.732050807568877,0.25264597218422996,0.14586522005023989,0.00031883684200986143,0.0,0.0023967702628567506,0.00034357885316294023,1.347742649059968,0.44399294980217774,0.28724243216059187,0.2323811742169029,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,0.9094083997233612,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.6241517335080817,-0.9553353473867157,-1.3029846459541876,0.2,True,1.7320508075688774,0.2528269933738569,0.1459697326828,0.0005420129742373112,0.0,0.0023966946889648908,0.0003435667718749702,1.3519638115091355,0.44146328917239586,0.28777625016587727,0.23358039368672168,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,0.992081890607303,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.5431289712036076,-1.00361443445526,-1.3029846459541876,0.2,True,1.7320508075688772,0.25369654459599567,0.146471768314976,0.0007658155709936599,0.0,0.0023966199590909777,0.00034355482556058803,1.3569588607449834,0.43803540687305026,0.2883982980029232,0.23499723345210297,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,1.074755381491245,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.45839608730028114,-1.045037817284826,-1.3029846459541876,0.2,True,1.732050807568877,0.25510579786168075,0.14728540106727567,0.0009827204897066883,0.0,0.0023965493987346026,0.00034354354582866176,1.3626714977534626,0.4339983242211175,0.28910940420937975,0.23655948610217556,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,1.1574288723751869,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.3705318933131761,-1.0793225321679305,-1.3029846459541876,0.2,True,1.7320508075688772,0.2569283545507874,0.14833765466234472,0.0011846476681045366,0.0,0.0023964863034332913,0.0003435334594910078,1.36903341459469,0.429765036322456,0.28991097395235016,0.23818705619503205,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,1.2401023632591288,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.28013659078034503,-1.1062343797376784,-1.3029846459541876,0.2,True,1.7320508075688772,0.259077604869371,0.14957852491233484,0.0013631670394063026,0.0,0.002396433731035811,0.0003435250553587288,1.375957244581784,0.4258928897534442,0.29080276843213737,0.2397987008476498,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,1.3227758541430708,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.18782767127771807,-1.1255895247869134,-1.3029846459541876,0.2,True,1.7320508075688772,0.2615157608706951,0.15098619493602564,0.001509637432159976,0.0,0.002396394306183818,0.0003435187529856609,1.383329553979169,0.423075582338435,0.2917802031288991,0.24131838605258332,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,1.4054493450270127,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.09423569832551121,-1.137255752049091,-1.3029846459541876,0.2,True,1.7320508075688772,0.2642533539755859,0.152566745052066,0.001615059847660864,0.0,0.0023963700506033953,0.0003435148755469575,1.3910051539479462,0.42207079577738593,0.29283174221758224,0.24268067049866776,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,1.4881228359109546,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-6.987549105630696e-17,-1.1411533693626112,-1.3029846459541876,0.2,True,1.7320508075688772,0.26733948684419345,0.15434852469451152,0.0016684555887156167,0.0,0.002396362250934175,0.0003435136287111007,1.3988030690424418,0.4229920718955327,0.29393709949641783,0.2438347418969143,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7192826639136406,1.5707963267948966,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-1.2384997451562794,-0.0,-1.2108337545872392,0.2,True,1.7320508075688772,0.26805278830813123,0.15476034948672934,-0.0010164181790167821,0.0010164181790167821,0.002397087606417752,0.0003436295844299053,1.3522565004706777,0.41558889731526766,0.2889859244559037,0.2536281327831167,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,0.0,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-1.2342696406154605,-0.10227449832265594,-1.2108337545872392,0.2,True,1.7320508075688772,0.25942174860261924,0.14977721638936564,-0.0010251168328158215,0.0010251168328158215,0.0023970911575932215,0.0003436301521337892,1.3450232102544875,0.4179676536925007,0.28799745861882003,0.2526511234241928,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,0.08267349088394192,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-1.2216082228962872,-0.20385035811679114,-1.2108337545872392,0.2,True,1.732050807568877,0.2507434344549042,0.14476678938007026,-0.0010118069292897355,0.0010118069292897355,0.0023970903292063997,0.0003436300197047215,1.338996806994837,0.42196600004460727,0.28725732029712947,0.25161582315452236,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,0.16534698176788384,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-1.20060198232029,-0.3040337132634448,-1.2108337545872392,0.2,True,1.732050807568877,0.24222200831633503,0.13984694170508782,-0.0009755493059776434,0.0009755493059776434,0.002397082473004639,0.00034362876378346563,1.3342613884758023,0.42729593489382756,0.2867642274427322,0.2505692018189781,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,0.24802047265182575,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-1.171394412810651,-0.40214020986237964,-1.2108337545872392,0.2,True,1.732050807568877,0.23410562443708555,0.1351609452875568,-0.0009151918133831925,0.0009151918133831925,0.002397065133176707,0.0003436259917779516,1.3308295907629932,0.43312283298164644,0.286497392329055,0.24957292898642253,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,0.3306939635357677,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-1.1341850316832067,-0.49749968106314607,-1.2108337545872392,0.2,True,1.732050807568877,0.22667373852466488,0.13087014395543414,-0.0008295856126784851,0.0008295856126784851,0.002397036269340569,0.00034362137750920674,1.3286569080215194,0.43871734003548823,0.28642257429128654,0.24869838114638126,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,0.4133674544197096,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-1.0892280167408737,-0.5894607249842111,-1.2108337545872392,0.2,True,1.7320508075688772,0.22021236223885576,0.12713966661748677,-0.0007178689423761814,0.0007178689423761814,0.0023969944626119405,0.0003436146941588891,1.3276604349126226,0.4435667379242914,0.2864992796072293,0.2480199421281597,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,0.4960409453036515,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-1.0368304699815214,-0.677395154448322,-1.2108337545872392,0.2,True,1.732050807568877,0.2149785470631317,0.12411792201689373,-0.0005797800103310717,0.0005797800103310717,0.002396939085470256,0.0003436058414243437,1.327738361918959,0.44733688388528975,0.286687398446407,0.24760718873087656,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,0.5787144361875934,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-0.9773503197799299,-0.7607022881379006,-1.2108337545872392,0.2,True,1.7320508075688772,0.2111596410116944,0.12191307558008652,-0.00041595452968878725,0.00041595452968878725,0.0023968704188179774,0.0003435948642304121,1.3287872208351046,0.4498237909599033,0.2869522032935015,0.24751683825073498,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,0.6613879270715354,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.9111938758740548,-0.8388130538575246,-1.2108337545872392,0.2,True,1.732050807568877,0.20883722694354354,0.12057222919266986,-0.0002281664404261436,0.0002281664404261436,0.0023967897040772772,0.00034358196105599426,1.3307150707924904,0.4509201300308912,0.2872674611420862,0.24778553346846838,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,0.7440614179554773,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-0.8388130538575247,-0.9111938758740548,-1.2108337545872392,0.2,True,1.7320508075688772,0.20796734390454868,0.12007000198594267,-1.948361804817323e-05,1.948361804817323e-05,0.002396699123781469,0.00034356748082609023,1.3334499569749811,0.4505965911302845,0.2876170243629478,0.24842455773899655,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,0.8267349088394192,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.7607022881379006,-0.9773503197799299,-1.2108337545872392,0.2,True,1.732050807568877,0.20838516602585266,0.12031123170015091,0.00020566887615696425,0.0,0.0023966017102844323,0.00034355190831392157,1.3369436778467296,0.44889464475345453,0.28799545186036474,0.24941735012564467,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,0.9094083997233612,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.6773951544483221,-1.0368304699815214,-1.2108337545872392,0.2,True,1.732050807568877,0.2098344044889447,0.12114794991693706,0.00044152507174342057,0.0,0.002396501188285638,0.0003435358389626275,1.3411710916745996,0.44592873180913634,0.28840799766478875,0.25072024874695165,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,0.992081890607303,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-0.5894607249842112,-1.0892280167408737,-1.2108337545872392,0.2,True,1.7320508075688772,0.21201349307847836,0.12240604730069235,0.0006810512869151425,0.0,0.0023964017622612427,0.0003435199448973414,1.3461250893285905,0.44189808948711395,0.28886988507182687,0.2522663361797009,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,1.074755381491245,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-0.4974996810631462,-1.1341850316832067,-1.2108337545872392,0.2,True,1.7320508075688772,0.21462654585427243,0.12391469402420376,0.000916060663406053,0.0,0.0023963078641734458,0.00034350493459545106,1.3518073052131374,0.43711000798663324,0.28940442849695325,0.25397174763953423,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,1.1574288723751869,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-0.40214020986237975,-1.171394412810651,-1.2108337545872392,0.2,True,1.732050807568877,0.21742818426827076,0.1255322207166977,0.0011373712254526538,0.0,0.002396223879642722,0.00034349150911328064,1.3582149325096542,0.43201526503355614,0.2900395074808697,0.2557434659383725,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,1.2401023632591288,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-0.30403371326344497,-1.20060198232029,-1.2108337545872392,0.2,True,1.732050807568877,0.2202553046982666,0.1271644594579873,0.0013350160206275475,0.0,0.002396153872076282,0.0003434803179873658,1.3653247442664822,0.42724727973076115,0.290802248916054,0.25748752914524997,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,1.3227758541430708,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-0.20385035811679125,-1.2216082228962872,-1.2108337545872392,0.2,True,1.732050807568877,0.2230428106507599,0.12877382677002697,0.0014984674507559307,0.0,0.0023961013241053323,0.00034347191790939924,1.3730763905607235,0.4236335579901976,0.29171245627845055,0.2591166932950777,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,1.4054493450270127,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.10227449832265602,-1.2342696406154605,-1.2108337545872392,0.2,True,1.7320508075688774,0.22582291651045747,0.130378921636499,0.0016166340416818238,0.0,0.0023960689140599613,0.0003434667369991429,1.3813577231660212,0.4221277022966573,0.2927760604693723,0.2605568406195317,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,1.4881228359109546,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-7.58362374325225e-17,-1.2384997451562794,-1.2108337545872392,0.2,True,1.7320508075688772,0.2287090970411228,0.1320452587428085,0.0016761993947738071,0.0,0.0023960583426204593,0.000343465047103253,1.3899939678132163,0.42305317338228837,0.2939802690008144,0.2617517082787444,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.7966929969028457,1.5707963267948966,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-1.328428290348711,-0.0,-1.1114307344145204,0.2,True,1.7320508075688772,0.23077480508264903,0.13323789583665083,-0.0011196588363778302,0.0011196588363778302,0.002397036885563524,0.0003436214760202949,1.3341993031492163,0.41342796871510235,0.28657322004003727,0.2550543454948354,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,0.0,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-1.3238910342328873,-0.109700738723926,-1.1114307344145204,0.2,True,1.7320508075688772,0.22129322427832213,0.1277637026069295,-0.0011286849321753083,0.0011286849321753083,0.0023970415410601493,0.00034362222026262934,1.3265668049572623,0.4161632082318242,0.2855492768846602,0.2544565933226593,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,0.08267349088394192,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-1.3103102599454046,-0.2186521101672819,-1.1114307344145204,0.2,True,1.732050807568877,0.21148404951178906,0.12210037291494358,-0.0011176410828467004,0.0011176410828467004,0.002397040369095636,0.0003436220329092743,1.3205559427123792,0.4208968275174351,0.2849149733368161,0.2556325104735179,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,0.16534698176788384,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-1.2877787379453705,-0.3261098659878723,-1.1114307344145204,0.2,True,1.732050807568877,0.20160324288797973,0.11639568655087662,-0.001085384237939508,0.001085384237939508,0.0023970299778917786,0.0003436203717381847,1.3162023875066278,0.4271201817069785,0.28464787287872256,0.25850260913217016,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,0.24802047265182575,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-1.2564503813747077,-0.4313399607527116,-1.1114307344145204,0.2,True,1.732050807568877,0.19200493654963421,0.11085410180266835,-0.0010303282603060532,0.0010303282603060532,0.0023970072257566127,0.00034361673451210883,1.3134312252393272,0.43380654097714744,0.2846899859471408,0.26289438190100445,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,0.3306939635357677,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-1.2165391946753297,-0.5336235662126436,-1.1114307344145204,0.2,True,1.732050807568877,0.18313163595821463,0.10573109931761179,-0.0009507118103460497,0.0009507118103460497,0.0023969695103200463,0.0003436107052168236,1.31208557815642,0.44013875576408185,0.284961234205185,0.2640432013275764,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,0.4133674544197096,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-1.1683178117218038,-0.6322619816281656,-1.1114307344145204,0.2,True,1.732050807568877,0.17547878624290933,0.10131272447441252,-0.0008449456961871545,0.0008449456961871545,0.0023969150351872918,0.0003436019966915893,1.3119620413921762,0.4455719682940842,0.2853745638523417,0.2632783653110482,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,0.4960409453036515,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-1.1121156334555422,-0.7265814066039519,-1.1114307344145204,0.2,True,1.7320508075688774,0.16952789246512853,0.09787697434989188,-0.00071198685146878,0.00071198685146878,0.0023968430286470687,0.0003435904855926264,1.312845823770433,0.44976289387650487,0.28584888118059293,0.26279312396815974,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,0.5787144361875934,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-1.048316577742362,-0.8159375438287795,-1.1114307344145204,0.2,True,1.7320508075688772,0.165653065264227,0.0956398418223881,-0.000551686385278533,0.000551686385278533,0.0023967538927853133,0.0003435762362293815,1.3145403793661727,0.45250663029370836,0.2863178662125391,0.26265523827941045,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,0.6613879270715354,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-0.9773564568241759,-0.8997200002794712,-1.1114307344145204,0.2,True,1.7320508075688772,0.16402508731862905,0.09469992831726236,-0.0003650695437438546,0.0003650695437438546,0.002396649267536157,0.00034355951080189406,1.3168889891789313,0.45369757222264256,0.28673471137747064,0.2629096012200657,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,0.7440614179554773,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-0.8997200002794713,-0.9773564568241759,-1.1114307344145204,0.2,True,1.7320508075688772,0.16455268872466797,0.09500453913106376,-0.00015452569257482212,0.00015452569257482212,0.0023965320016478804,0.00034354076474829576,1.3197879442978344,0.4533089909705269,0.28707402992320263,0.26357175673188776,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,0.8267349088394192,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.8159375438287795,-1.048316577742362,-1.1114307344145204,0.2,True,1.7320508075688772,0.16689275251629979,0.09635557559108328,7.608581591759004e-05,0.0,0.0023964060308208387,0.00034352062726006327,1.3231920552330945,0.4513853969043334,0.2873323532289843,0.2646247732302189,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,0.9094083997233612,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-0.7265814066039521,-1.1121156334555422,-1.1114307344145204,0.2,True,1.7320508075688772,0.1705274960276892,0.09845409573581922,0.00032138217822613854,0.0,0.0023962761711529014,0.00034349986824977474,1.327113200600389,0.4480449209553707,0.28752802487600637,0.26602003179229855,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,0.992081890607303,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.6322619816281657,-1.1683178117218038,-1.1114307344145204,0.2,True,1.7320508075688772,0.1748744844575998,0.10096383067599227,0.0005744162195020419,0.0,0.002396147842910804,0.00034347935419143383,1.3316120328314875,0.44349218792128164,0.28770033179552035,0.2676817846203779,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,1.074755381491245,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.5336235662126437,-1.2165391946753297,-1.1114307344145204,0.2,True,1.732050807568877,0.1793902212932118,0.10357099255362238,0.00082663132251927,0.0,0.0023960267449405635,0.00034345999606533173,1.3367824750754798,0.43804491998684236,0.2879068521588464,0.2661082963694231,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,1.1574288723751869,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.43133996075271175,-1.2564503813747077,-1.1114307344145204,0.2,True,1.7320508075688772,0.18364518762803986,0.10602759851242814,0.0010678474317598503,0.0,0.0023959185033502924,0.0003434426932029666,1.3427288952352399,0.43217819426766674,0.28821767207699844,0.2611877576149865,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,1.2401023632591288,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.3261098659878724,-1.2877787379453705,-1.1114307344145204,0.2,True,1.7320508075688772,0.18736677614003924,0.10817625864164401,0.0012863611061881613,0.0,0.0023958283194744695,0.000343428277017388,1.3495371271677081,0.42658228813495835,0.2887056426311101,0.25755017636822697,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,1.3227758541430708,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.218652110167282,-1.3103102599454046,-1.1114307344145204,0.2,True,1.732050807568877,0.19045529561313623,0.10995941619083398,0.001469211663550296,0.0,0.002395760641486,0.0003434174585166261,1.3572425760739808,0.4221998819309933,0.2894332606087769,0.25540257450695936,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,1.4054493450270127,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-0.10970073872392609,-1.3238910342328873,-1.1114307344145204,0.2,True,1.732050807568877,0.192978585136924,0.11141623807663621,0.0016023963132090722,0.0,0.0023957188818991525,0.000343410783158804,1.3658005627526415,0.4201702686530797,0.2904386236894239,0.25487915269811245,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,1.4881228359109546,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-8.134277268361699e-17,-1.328428290348711,-1.1114307344145204,0.2,True,1.7320508075688772,0.19514809348873374,0.11266880430756268,0.001669294179348798,0.0,0.002395705199570438,0.0003434085960134503,1.3750636392546116,0.4210695489407673,0.29172427423151004,0.2560235804479287,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.8741033298920508,1.5707963267948966,1.7320508075688772,D_with_TF,1.7320508075688772
0.26,1.0,-1.4104003897992394,-0.0,-1.0053709466928875,0.2,True,1.732050807568877,0.19787234470765058,0.1142416514821445,-0.0012040499763230628,0.0012040499763230628,0.0023969891192574533,0.00034361383995562544,1.3109109300134958,0.40921087924971183,0.28191511287427157,0.232755468308372,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.9515136628812558,0.0,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-1.4055831574044846,-0.11646994104354357,-1.0053709466928875,0.2,True,1.7320508075688772,0.18769862033645263,0.1083678489777723,-0.0012132495206859488,0.0012132495206859488,0.002396993900767936,0.00034361460434051416,1.303152114648917,0.41222541696052767,0.28089242418989346,0.23219826551807055,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.9515136628812558,0.08267349088394192,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-1.3911643668020854,-0.23214427429079318,-1.0053709466928875,0.2,True,1.732050807568877,0.17670347250056292,0.10201979741494166,-0.0012051938751394754,0.0012051938751394754,0.0023969910535443294,0.00034361414917583044,1.2975653257665378,0.4176267479064739,0.28047859110089995,0.23394843390157724,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.9515136628812558,0.16534698176788384,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-1.367242512952318,-0.34623282675343925,-1.0053709466928875,0.2,True,1.732050807568877,0.16517025080728687,0.0953610887657051,-0.0011784729965670844,0.0011784729965670844,0.0023969763901658474,0.00034361180504749456,1.2941049122894777,0.42464995124133226,0.2806128632683283,0.2378725235708293,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.9515136628812558,0.24802047265182575,1.732050807568877,D_with_TF,1.7320508075688772
0.26,1.0,-1.3339810063734165,-0.45795625793389166,-1.0053709466928875,0.2,True,1.732050807568877,0.15356537167771792,0.08866100867633539,-0.0011309544796290413,0.0011309544796290413,0.0023969460454770566,0.00034360695406787656,1.2925592230275358,0.432088160775061,0.2811728240704239,0.2437022157367455,FM_near_critical_like,"ferromagnetic-like, near-critical-like finite-size regime",-1.0,FM_like_all_negative,1.0,1.0,1.7320508075688772,0.9515136628812558,0.3306939635357677,1.732050807568877,D_with_TF,1.7320508075688772
