t,J_AB,J_BC,J_AC,J_CD,comm_max,J_tot,J_rho_exp,eta,I3,I3_minus,S_ABC,S_L,P_pair,N_pair_sum,N_tri_geom,N_tri_min,sample_id
0.25,0.4190267366275564,0.8527028815125366,-0.7285066364600341,0.34641016151377546,0.0,2.220446049250313e-16,7.850462293418877e-17,,0.0,0.0,-0.0,-2.220446049250313e-16,0.7569875549626516,0.3357657824649428,0.1985935869897295,0.16839336932039167,0
0.25,0.7394917800132501,-1.3125912699908906,-0.49711064008914696,0.34641016151377546,0.0,2.220446049250313e-16,7.850462293418877e-17,,4.37727081347035e-16,0.0,1.6017132519074588e-16,-4.440892098500626e-16,1.1069680446010128,0.393884120069849,0.24668559128647757,0.17510836866920768,1
0.25,0.5403701518056709,-1.2183875045125123,-1.0220448982761081,0.34641016151377546,0.0,0.0,0.0,,6.106226635438361e-16,0.0,-0.0,-2.220446049250313e-16,1.1991830344521412,0.4196035594720957,0.26694884654425893,0.22527352506948498,2
0.25,-0.594086654841018,1.6519856733682339,-0.30450031786435083,0.34641016151377546,0.0,0.0,0.0,,2.7755575615628914e-16,0.0,-0.0,0.0,1.2501883166613257,0.38788259086171517,0.2473500323669819,0.1330061437058825,3
0.25,1.531425482225648,0.7807245628729627,1.557958458007719,0.34641016151377546,0.0,8.881784197001252e-16,3.1401849173675503e-16,,1.2449458358037919e-15,0.0,8.008566259537293e-16,-2.220446049250313e-16,1.6353234280809112,0.4639649594577708,0.33051365836227015,0.3115978199873981,4
0.25,0.9414352122821561,-0.6188470486751143,0.38221980071401074,0.34641016151377546,0.0,1.1102230246251565e-16,3.925231146709438e-17,,2.156824764220037e-16,0.0,1.6017132519074588e-16,0.0,0.7088052850983111,0.32670086371181106,0.18992573262554374,0.1566124892497177,5
0.25,0.5862211724027961,-1.7125114035176328,0.7226273067009767,0.34641016151377546,0.0,4.440892098500626e-16,1.5700924586837752e-16,,1.6653345369377348e-16,0.0,-0.0,-2.220446049250313e-16,1.4138762485085374,0.4286161267757124,0.28359611123550443,0.18392901180914745,6
0.25,-1.7170556437953746,1.723439043815726,-0.17489784838955869,0.34641016151377546,0.0,4.440892098500626e-16,1.570092458683775e-16,,2.093203479189761e-16,0.0,3.2034265038149176e-16,1.1102230246251565e-16,1.7789439876793227,0.44056425166191626,0.3475462979399461,0.3068248188302781,7
0.25,-1.4353216888747715,0.9393106135143001,1.6433466800447452,0.34641016151377546,0.0,0.0,0.0,,-1.1102230246251565e-16,1.1102230246251565e-16,-0.0,0.0,1.6935921020889433,0.4857763495907369,0.3384065429883241,0.31389979576713783,8
0.25,-1.2493606304023597,-1.1536873828062495,-0.4120501686246081,0.34641016151377546,0.0,4.440892098500626e-16,1.5700924586837752e-16,,-6.661338147750939e-16,6.661338147750939e-16,-0.0,0.0,1.2254351244596875,0.42110055857341366,0.2715929309456161,0.24685168471302105,9
0.25,-1.2431235563482441,-0.8673539171033463,-0.6590291004091224,0.34641016151377546,0.0,4.440892098500626e-16,1.5700924586837754e-16,,-6.362128503027599e-18,6.362128503027599e-18,1.6017132519074588e-16,-4.440892098500626e-16,1.1193581923518954,0.4197713347475796,0.2566542047599218,0.22615608349259722,10
0.25,-0.18047425108821868,1.3393508775523029,-0.5870903284521152,0.34641016151377546,0.0,0.0,0.0,,1.854414968545869e-15,0.0,4.805139755722376e-16,0.0,1.0017523232683168,0.3515226272760819,0.2185967319583961,0.1257811716777588,11
0.25,-1.2563334626224427,-0.27749284025341536,-0.2797500549692118,0.34641016151377546,0.0,5.551115123125783e-17,1.9626155733547187e-17,,-1.7925771069982868e-16,1.7925771069982868e-16,3.2034265038149176e-16,1.1102230246251565e-16,0.7398819392637055,0.29734455707283747,0.17103542041364897,0.08484933450334327,12
0.25,0.7295304095856237,0.972395543136809,0.344691010694234,0.34641016151377546,0.0,1.1102230246251565e-16,3.9252311467094385e-17,,-3.411770411865651e-17,3.411770411865651e-17,1.6017132519074588e-16,-2.220446049250313e-16,0.8106148996963494,0.34668464657325604,0.20499593926393814,0.1591380055574012,13
0.25,0.2888403173021472,-1.0277057721945784,-0.9747590621092362,0.34641016151377546,0.0,2.220446049250313e-16,7.850462293418876e-17,,-1.6653345369377348e-16,1.6653345369377348e-16,-0.0,0.0,0.984488431890581,0.37304373833135496,0.2345496887306072,0.20232107759633716,14
0.25,1.1025829133063252,1.4382303698422794,-0.4144310135872842,0.34641016151377546,0.0,0.0,0.0,,-7.771561172376096e-16,7.771561172376096e-16,-0.0,0.0,1.3403234261920685,0.409683969664402,0.2846674218772282,0.22446668682102983,15
0.25,1.294103507320027,-0.403012450761151,1.1803255120284888,0.34641016151377546,0.0,0.0,0.0,,2.220446049250313e-16,0.0,-0.0,-2.220446049250313e-16,1.2042499539963665,0.4052143975208331,0.26886296084633166,0.2453922596258248,16
0.25,-0.9312182910348854,0.30281420307124396,-1.6184307482995637,0.34641016151377546,0.0,0.0,0.0,,2.220446049250313e-16,0.0,-0.0,0.0,1.2587083391166018,0.3989395251571923,0.2685116794912716,0.19181525586912612,17
0.25,1.3510035355761372,1.6886238823836668,0.3474358423009196,0.34641016151377546,0.0,4.440892098500626e-16,1.5700924586837752e-16,,-4.313649528440074e-16,4.313649528440074e-16,-3.2034265038149176e-16,-2.220446049250313e-16,1.6082966507370142,0.4498567415762572,0.3220864408290632,0.2592960552691278,18
0.25,0.8301518446275784,-0.3875936263414197,1.056488962375619,0.34641016151377546,0.0,0.0,0.0,,2.220446049250313e-16,0.0,-0.0,0.0,0.8788991343259558,0.36151229920480543,0.218120120737999,0.18197932094063296,19
0.25,-0.9015853753752627,-1.6272688275123421,-0.9266493964355739,0.34641016151377546,0.0,8.881784197001252e-16,3.1401849173675503e-16,,2.0295821941594846e-16,0.0,4.805139755722376e-16,0.0,1.538802652633232,0.46176864611176904,0.31210228474913326,0.24505362396459227,20
0.25,0.24776942546500824,-1.6636078021211649,-0.3363895925990885,0.34641016151377546,0.0,1.1102230246251565e-16,3.925231146709438e-17,,-4.0245584642661925e-16,4.0245584642661925e-16,-0.0,-2.220446049250313e-16,1.1719495094756787,0.3595005052947518,0.21257609640010947,0.08551697909573565,21
0.25,-0.8296081505973063,0.43642826475117635,0.3226922538760042,0.34641016151377546,0.0,0.0,0.0,,8.690920341910424e-16,0.0,4.805139755722376e-16,0.0,0.5315324952878635,0.28192603171251013,0.15630197730447246,0.11743148088188814,22
0.25,0.8405649167240088,-0.5212611429596368,-0.6154916181069465,0.34641016151377546,0.0,2.220446049250313e-16,7.850462293418876e-17,,-2.093203479189761e-16,2.093203479189761e-16,-3.2034265038149176e-16,-2.220446049250313e-16,0.6903958539820034,0.3386862342059289,0.1888021943943187,0.1688145624962289,23
0.25,1.112295232238297,-0.24933408102045318,0.41760723354535356,0.34641016151377546,0.0,5.551115123125783e-17,1.962615573354719e-17,,1.6653345369377348e-16,0.0,-0.0,-2.220446049250313e-16,0.6769065089995203,0.2926563670287117,0.17189067985482717,0.10255379794952549,24
0.25,-0.8645877343989846,0.5171931848842117,-0.817184180019947,0.34641016151377546,0.0,2.220446049250313e-16,7.850462293418876e-17,,4.568134668561178e-16,0.0,-3.2034265038149176e-16,-2.220446049250313e-16,0.8041924325833406,0.35953367188290764,0.20829735567328098,0.19793923960810192,25
0.25,0.9538217450480087,0.975605738155525,-0.9676856435643072,0.34641016151377546,0.0,0.0,0.0,,4.440892098500626e-16,0.0,-0.0,-2.220446049250313e-16,1.1685408555445376,0.4138580586880849,0.2655414622255857,0.25534290666379883,26
0.25,-1.2361020492106671,-0.41605382929056467,0.46984604841305444,0.34641016151377546,0.0,1.1102230246251565e-16,3.925231146709438e-17,,8.881784197001252e-16,0.0,-0.0,0.0,0.8293987000987177,0.33123023101222,0.20138321080748947,0.13311396389552926,27
0.25,-1.482699009000642,-0.959971074033747,-1.157306256012581,0.34641016151377546,0.0,0.0,0.0,,1.6653345369377348e-15,0.0,-0.0,0.0,1.500339032544351,0.4698154565043188,0.312487843308615,0.292545633243914,28
0.25,-0.5886660134972022,0.8154371408771626,0.6970114198438719,0.34641016151377546,0.0,2.220446049250313e-16,7.850462293418876e-17,,7.152828375033242e-16,0.0,1.6017132519074588e-16,0.0,0.7750448056444605,0.3569249831742139,0.20297389571232424,0.1804956639035423,29
0.25,0.4524114799690966,0.9340353804619128,-1.3101131449661538,0.34641016151377546,0.0,0.0,0.0,,1.6653345369377348e-16,0.0,-0.0,0.0,1.1602342229332827,0.3951610584616727,0.26081625846347223,0.21825440195197618,30
0.25,-1.434277136838121,0.608787392682268,-1.2390338454897336,0.34641016151377546,0.0,0.0,0.0,,-2.220446049250313e-16,2.220446049250313e-16,-0.0,0.0,1.3722093022850341,0.43365578639570085,0.2936938805182765,0.2689865627925781,31
0.25,0.5303322743773946,1.674697134650791,-0.8276644974492295,0.34641016151377546,0.0,4.440892098500626e-16,1.5700924586837754e-16,,-1.4028100993910195e-15,1.4028100993910195e-15,-3.2034265038149176e-16,-2.220446049250313e-16,1.4159696687280423,0.4138788520472332,0.2868441720383591,0.1942128321990246,32
0.25,1.2813540922144284,-0.38628624997929606,-0.22735846005443916,0.34641016151377546,0.0,5.551115123125783e-17,1.962615573354719e-17,,-5.123246180873756e-16,5.123246180873756e-16,3.2034265038149176e-16,0.0,0.7817947709041233,0.3100483527212659,0.18229435446161638,0.09807712199838406,33
0.25,0.5601084424992688,0.6921540339579093,1.134799346853511,0.34641016151377546,0.0,2.220446049250313e-16,7.850462293418876e-17,,-4.504513383530902e-16,4.504513383530902e-16,1.6017132519074588e-16,-2.220446049250313e-16,0.9442438869204308,0.37873161847778825,0.2279547308898299,0.18544945970792062,34
0.25,-1.2879081902603051,1.709573595437834,0.5081396307575177,0.34641016151377546,0.0,8.881784197001252e-16,3.140184917367551e-16,,-6.661338147750939e-16,6.661338147750939e-16,-0.0,-2.220446049250313e-16,1.6198446967270397,0.45037350859651704,0.3233392458334988,0.25763138004157465,35
0.25,1.2411303710944988,-0.7723643739353879,1.250529996292712,0.34641016151377546,0.0,0.0,0.0,,9.30965313925328e-16,0.0,3.2034265038149176e-16,-4.440892098500626e-16,1.345322447866939,0.4438550086096751,0.290748361352345,0.2767203345053763,36
0.25,-1.2842458108092352,0.6541299075442426,-0.7449690165600225,0.34641016151377546,0.0,4.440892098500626e-16,1.5700924586837752e-16,,-6.233469205498913e-16,6.233469205498913e-16,3.2034265038149176e-16,0.0,1.0679609156365437,0.39815776232914596,0.24751491879721838,0.2046572285784033,37
0.25,-0.590111831478678,-1.2515272662808543,0.8394963250915555,0.34641016151377546,0.0,4.440892098500626e-16,1.5700924586837754e-16,,1.3068191155380773e-15,0.0,6.406853007629834e-16,0.0,1.1445307682921457,0.39714741775177614,0.25680873689981787,0.2015635264419253,38
0.25,1.4192817686982426,-1.4254274520839105,1.1217070474532154,0.34641016151377546,0.0,0.0,0.0,,1.1466477903473315e-15,0.0,4.805139755722376e-16,-4.440892098500626e-16,1.695063142597089,0.47557737825224944,0.3387374655950924,0.31684014439488867,39
0.25,0.8715630145930477,-0.3020724023002792,-1.3433105394553229,0.34641016151377546,0.0,0.0,0.0,,-6.169847920468636e-16,6.169847920468636e-16,1.6017132519074588e-16,-2.220446049250313e-16,1.0588987703234412,0.38271387815012725,0.24210658183448247,0.1817647147941245,40
0.25,0.8100782130757742,1.1917580020325036,1.5575869899811008,0.34641016151377546,0.0,0.0,0.0,,8.263051399658399e-16,0.0,1.6017132519074588e-16,1.1102230246251565e-16,1.5472077390968586,0.4594272740026206,0.3176121124206986,0.2856371539004824,41
0.25,-1.046436945183551,-0.4580711759617133,-0.6318610408158891,0.34641016151377546,0.0,2.220446049250313e-16,7.850462293418876e-17,,-2.9028001316234433e-16,2.9028001316234433e-16,3.2034265038149176e-16,1.1102230246251565e-16,0.7909397384355863,0.3509900333341707,0.20315358820483817,0.16278202717009058,42
0.25,-1.4248594511888908,0.9980024266201446,1.1733950870242738,0.34641016151377546,0.0,8.881784197001252e-16,3.140184917367551e-16,,4.313649528440074e-16,0.0,3.2034265038149176e-16,-2.220446049250313e-16,1.4985170737517033,0.4765534848029701,0.31248545673614414,0.2984780863583888,43
0.25,1.1909618843665037,-1.1987966274054327,-1.561880423016545,0.34641016151377546,0.0,0.0,0.0,,-9.829804545646046e-17,9.829804545646046e-17,-3.2034265038149176e-16,1.1102230246251565e-16,1.6784034702305075,0.488610775049737,0.3365832010785851,0.3169867364104767,44
0.25,-1.278286941327717,0.24037082729530956,-1.4834910287621337,0.34641016151377546,0.0,2.220446049250313e-16,7.850462293418876e-17,,-3.2034265038149176e-16,3.2034265038149176e-16,-3.2034265038149176e-16,-2.220446049250313e-16,1.33632221472996,0.4059273988594886,0.2866130926537885,0.2453341472007793,45
0.25,-0.5882047742378607,0.6136799684863448,-1.5624989446252977,0.34641016151377546,0.0,0.0,0.0,,-1.0246492361747515e-15,1.0246492361747515e-15,6.406853007629834e-16,0.0,1.189049586878192,0.4048118516143896,0.2565567132567094,0.17603961569175192,46
0.25,0.23669614908297198,1.4059666531676283,-1.2182082260433391,0.34641016151377546,0.0,0.0,0.0,,-1.2374655946857085e-16,1.2374655946857085e-16,3.2034265038149176e-16,0.0,1.3758773714821158,0.41413429370290933,0.29110952019393094,0.24220170147703876,47
0.25,-0.4780122175571557,0.9261667874099673,-1.4679831361077271,0.34641016151377546,0.0,0.0,0.0,,1.5352258489661363e-15,0.0,4.805139755722376e-16,0.0,1.2580579507051124,0.42293185506787767,0.2735800784318991,0.2185970135948881,48
0.25,-0.9301933565002153,-1.100806418273082,1.3024961976279004,0.34641016151377546,0.0,8.881784197001252e-16,3.1401849173675503e-16,,8.072187544567569e-16,0.0,6.406853007629834e-16,-2.220446049250313e-16,1.4033342663243311,0.4336913209818133,0.29880463377716876,0.28244176751731986,49
0.25,-0.9701421407888513,0.9456993979667612,-1.6249925754935128,0.34641016151377546,0.0,8.881784197001252e-16,3.1401849173675503e-16,,-8.881784197001252e-16,8.881784197001252e-16,-0.0,0.0,1.5080211943197734,0.46114228358302434,0.31130265310562055,0.2656321775636636,50
0.25,-1.4132093397457315,1.5566061643134415,-1.1594120259980132,0.34641016151377546,0.0,0.0,0.0,,8.135808829597846e-16,0.0,4.805139755722376e-16,-2.220446049250313e-16,1.7755105898731198,0.4791601560925194,0.34900824521855267,0.3192477096031613,51
0.25,-0.44011712317088447,-0.7730400358175379,0.5742699670219298,0.34641016151377546,0.0,1.1102230246251565e-16,3.925231146709438e-17,,1.27675647831893e-15,0.0,-0.0,0.0,0.6332159564202431,0.31080074997386287,0.1770398428793472,0.14553680831446394,52
0.25,1.0220758338328046,-1.5193929776176844,0.6187246394788315,0.34641016151377546,0.0,4.440892098500626e-16,1.5700924586837752e-16,,9.928385936596133e-16,0.0,1.6017132519074588e-16,0.0,1.4094675349946715,0.43809167581372727,0.29377263933888864,0.2276624557802638,53
0.25,0.4691465632788425,-1.3716488889606957,-1.5949370076733844,0.34641016151377546,0.0,8.881784197001252e-16,3.1401849173675503e-16,,-3.3306690738754696e-16,3.3306690738754696e-16,-0.0,0.0,1.5910102090574632,0.4554401340631189,0.3228405751216942,0.29428252580528275,54
0.25,-1.1035823232224453,0.8316032482623714,-0.7232141507070442,0.34641016151377546,0.0,4.440892098500626e-16,1.5700924586837752e-16,,1.1402856618443038e-15,0.0,6.406853007629834e-16,1.1102230246251565e-16,1.0472709466455816,0.40502494367022196,0.2467376251176837,0.22739128304049355,55
0.25,1.3653695208548275,-0.9147820608362361,1.3014328233183274,0.34641016151377546,0.0,0.0,0.0,,3.4579116439360216e-16,0.0,-3.2034265038149176e-16,-2.220446049250313e-16,1.49208358442089,0.4594602165063362,0.31158059311571074,0.3042232362037306,56
0.25,0.19673179688970754,0.7014409042608518,0.3026372309072123,0.34641016151377546,0.0,2.7755575615628914e-17,9.813077866773593e-18,,3.822159301157772e-16,0.0,1.6017132519074588e-16,2.220446049250313e-16,0.40836977503932903,0.22722615579934563,0.12498092717558903,0.074180835293252,57
0.25,-1.1832274188788832,0.5834655434578049,-1.3237198816733946,0.34641016151377546,0.0,0.0,0.0,,8.881784197001252e-16,0.0,-0.0,0.0,1.2824808460880637,0.4276286320994018,0.2806743609008673,0.25212878902070046,58
0.25,-0.3593204161981862,-1.5736867361965348,1.4648459828142615,0.34641016151377546,0.0,4.440892098500626e-16,1.5700924586837752e-16,,6.470474292660111e-16,0.0,4.805139755722376e-16,0.0,1.6289538998818136,0.4378266970750385,0.32715286299239993,0.28462568614581174,59
0.25,-0.5769218202736319,1.687651085137131,1.4016823317203548,0.34641016151377546,0.0,0.0,0.0,,2.7755575615628914e-16,0.0,-0.0,0.0,1.699877960617702,0.46204970487550956,0.336153698099016,0.2839248103055414,60
0.25,-0.33111999177337736,-1.6785926598096197,-0.9991758847144848,0.34641016151377546,0.0,4.440892098500626e-16,1.5700924586837752e-16,,-5.614736408156058e-16,5.614736408156058e-16,1.6017132519074588e-16,0.0,1.456705266229612,0.42854071717039477,0.29496501194262503,0.20858006885415417,61
0.25,1.1207698507082258,1.2946148794545276,0.7516347088199207,0.34641016151377546,0.0,8.881784197001252e-16,3.1401849173675503e-16,,8.263051399658399e-16,0.0,1.6017132519074588e-16,0.0,1.3509961795724577,0.4515359142126104,0.2899792502867441,0.25261469654207386,62
0.25,1.7300231748839172,-1.1911029557302055,0.7912596533825456,0.34641016151377546,0.0,0.0,0.0,,6.661338147750939e-16,0.0,-0.0,0.0,1.595073214442566,0.4516755759735641,0.32389820326946284,0.2870870280172563,63
0.25,-0.925431384001151,-0.3497869948451533,0.5490853863339726,0.34641016151377546,0.0,1.1102230246251565e-16,3.925231146709438e-17,,4.440892098500626e-16,0.0,-0.0,-2.220446049250313e-16,0.6398381877194944,0.30461249440749,0.17650740207768792,0.13637794814932594,64
0.25,-0.846991195619953,-1.4683873176879165,1.3147372799209505,0.34641016151377546,0.0,8.881784197001252e-16,3.1401849173675503e-16,,1.1102230246251565e-16,0.0,-0.0,0.0,1.5954522935462458,0.4422917382575541,0.3240266130117461,0.28826642178643314,65
0.25,0.2436932811248127,0.8620059494349581,-1.394677880468998,0.34641016151377546,0.0,2.220446049250313e-16,7.850462293418876e-17,,3.4579116439360216e-16,0.0,-3.2034265038149176e-16,0.0,1.1317420104326492,0.3803008740508754,0.2532129451272392,0.19313431643274023,66
0.25,1.1633646368027306,0.815533144603227,0.6473046798219029,0.34641016151377546,0.0,0.0,0.0,,3.822159301157772e-16,0.0,1.6017132519074588e-16,1.1102230246251565e-16,1.0408294641491784,0.40774875853576414,0.24497701703605088,0.21682361483011742,67
0.25,-1.0608450928830147,-1.3775594654541485,0.8477900885123519,0.34641016151377546,0.0,0.0,0.0,,4.677897185661823e-16,0.0,8.008566259537293e-16,-2.220446049250313e-16,1.4126402487204701,0.4307781400131533,0.29815621157487515,0.25434893053795915,68
0.25,1.3044390172339684,-1.2334488120927023,0.38811550896686686,0.34641016151377546,0.0,0.0,0.0,,-1.5380919668771828e-16,1.5380919668771828e-16,-3.2034265038149176e-16,0.0,1.302031657243463,0.41701305832329916,0.28247287331885,0.2540008690037684,69
0.25,1.5085723535779376,0.28933384413882157,-1.6743376056797465,0.34641016151377546,0.0,0.0,0.0,,5.551115123125783e-16,0.0,-0.0,-2.220446049250313e-16,1.5594669664174767,0.41204928895064247,0.3184747109418764,0.2814851156131313,70
0.25,0.2033607888058151,0.7598034189385148,-0.567935553007042,0.34641016151377546,0.0,0.0,0.0,,4.278689422520263e-17,0.0,3.2034265038149176e-16,1.1102230246251565e-16,0.5600107769950929,0.27575475131667,0.16155126487367089,0.12347372527680818,71
0.25,-0.3396677694897807,-0.5337316375597956,0.9331546512423246,0.34641016151377546,0.0,0.0,0.0,,-1.7208456881689926e-15,1.7208456881689926e-15,-0.0,-2.220446049250313e-16,0.6651077843642501,0.30763353826579887,0.17996053296950112,0.1357096987339924,72
0.25,-1.4038101862332308,-0.6569369342348121,-0.5725057760410648,0.34641016151377546,0.0,0.0,0.0,,7.152828375033242e-16,0.0,1.6017132519074588e-16,-2.220446049250313e-16,1.0730875193220006,0.39893710384831244,0.244488910942221,0.18352022749288283,73
0.25,-1.0455910611149695,1.205939958567324,-0.7111941604297647,0.34641016151377546,0.0,0.0,0.0,,9.373274424283555e-16,0.0,1.6017132519074588e-16,0.0,1.243717106112155,0.43073255258673726,0.27467212513335154,0.2392301212680652,74
0.25,-0.8769528497055746,1.7059706838539288,0.95526183950934,0.34641016151377546,0.0,0.0,0.0,,1.6653345369377348e-16,0.0,-0.0,0.0,1.5900162657017007,0.45783479989144665,0.318152220302043,0.2459272810545795,75
0.25,-0.28839668932136653,0.551337579915335,-0.2604847209069785,0.34641016151377546,0.0,2.7755575615628914e-17,9.813077866773595e-18,,-5.78536310214797e-18,5.78536310214797e-18,3.2034265038149176e-16,-2.220446049250313e-16,0.31813277894253056,0.21150267773911596,0.11233376923414386,0.07910593423287123,76
0.25,-1.5683206765397995,1.4376879313396898,0.3204553069270828,0.34641016151377546,0.0,0.0,0.0,,-5.551115123125783e-17,5.551115123125783e-17,-0.0,-2.220446049250313e-16,1.555963976117418,0.4427415480596977,0.3179655500003065,0.28964662200101554,77
0.25,0.45629858032787096,-1.3373089934913793,-1.2473869935246154,0.34641016151377546,0.0,0.0,0.0,,6.597716862720664e-16,0.0,1.6017132519074588e-16,0.0,1.3802536312073173,0.43545891551034366,0.29316484441977714,0.2553026000862316,78
0.25,-0.44115604035512335,1.6526760164553016,-1.243822493563221,0.34641016151377546,0.0,7.691850745534257e-16,2.7194799110210365e-16,,-8.7545416269407e-16,8.7545416269407e-16,-3.2034265038149176e-16,0.0,1.5775579641075632,0.4534611728448661,0.3176753962474541,0.2540298925048091,79
0.25,0.26380237046897115,1.1292820672678374,-0.5968374302277935,0.34641016151377546,0.0,1.1102230246251565e-16,3.925231146709438e-17,,-3.1803558877797325e-16,3.1803558877797325e-16,3.2034265038149176e-16,0.0,0.8569173774201446,0.33180956243556725,0.20457515332853327,0.1329238999164998,80
0.25,-1.055343879748826,-0.5985647050388021,1.1934559428610076,0.34641016151377546,0.0,4.440892098500626e-16,1.5700924586837752e-16,,1.695397174156882e-15,0.0,6.406853007629834e-16,-2.220446049250313e-16,1.150423008823259,0.40080794175274925,0.26165092104873344,0.2357912040861745,81
0.25,1.3356612773099386,1.3741729410846077,1.4125518721001407,0.34641016151377546,0.0,1.7763568394002505e-15,6.280369834735101e-16,,-7.459753674034067e-17,7.459753674034067e-17,4.805139755722376e-16,-2.220446049250313e-16,1.7516204316471171,0.48791260673260384,0.3466265561670819,0.33395176338461635,82
0.25,-1.4082512576621888,0.339169218542533,-0.9518664008926204,0.34641016151377546,0.0,2.220446049250313e-16,7.850462293418876e-17,,-2.347688619310865e-16,2.347688619310865e-16,3.2034265038149176e-16,0.0,1.1296897237398142,0.38672982922652493,0.2549749658669629,0.20360546429823426,83
0.25,0.19410625866214826,-1.43637239685376,0.7158398978317395,0.34641016151377546,0.0,1.1102230246251565e-16,3.9252311467094385e-17,,3.544603545001483e-16,0.0,1.6017132519074588e-16,-4.440892098500626e-16,1.1337168643538584,0.37788345193404366,0.24242984452017496,0.15085792067291584,84
0.25,1.1749601720306582,0.3945648478587054,-1.5577897344859322,0.34641016151377546,0.0,0.0,0.0,,4.313649528440074e-16,0.0,3.2034265038149176e-16,0.0,1.3565847121419234,0.4040519522891627,0.28857408781143035,0.2368598025798158,85
0.25,-0.4727082952959869,1.0548103895243148,1.146389086127526,0.34641016151377546,0.0,4.440892098500626e-16,1.5700924586837752e-16,,9.43689570931383e-16,0.0,-0.0,0.0,1.1421935191716708,0.4109498692486351,0.25956752881177053,0.24038707860212596,86
0.25,-0.30258133263005815,1.2689454993280438,1.274661202019995,0.34641016151377546,0.0,0.0,0.0,,-4.313649528440074e-16,4.313649528440074e-16,-3.2034265038149176e-16,0.0,1.324362452538657,0.4210814758323157,0.2851719780800884,0.2534367751397832,87
0.25,1.110172784159686,0.5763961693675768,1.038772978101235,0.34641016151377546,0.0,4.440892098500626e-16,1.570092458683775e-16,,-2.347688619310865e-16,2.347688619310865e-16,3.2034265038149176e-16,1.1102230246251565e-16,1.0826656729451196,0.4095815343390484,0.25187186504048287,0.2372127520336453,88
0.25,-0.2488008998619562,1.4131376859281874,-1.0197024529609555,0.34641016151377546,0.0,2.220446049250313e-16,7.850462293418876e-17,,1.5380919668771828e-16,0.0,3.2034265038149176e-16,0.0,1.2747403353822602,0.410992529718773,0.27372145002435255,0.20854309215516645,89
0.25,1.730659035111076,-0.8172630810155805,-0.7179623633160368,0.34641016151377546,0.0,0.0,0.0,,7.152828375033242e-16,0.0,1.6017132519074588e-16,0.0,1.3839776889159934,0.4449758442806938,0.29027900044801996,0.22468210029270358,90
0.25,1.2660155402981799,1.2570126770468653,1.0986092960654097,0.34641016151377546,0.0,8.881784197001252e-16,3.1401849173675503e-16,,4.932382325782929e-16,0.0,1.6017132519074588e-16,-2.220446049250313e-16,1.5303311646023972,0.47626841370125067,0.3167485318298346,0.30027475090445294,91
0.25,-1.015639841798313,0.21530300188811147,1.3969266651724568,0.34641016151377546,0.0,0.0,0.0,,5.123246180873756e-16,0.0,-3.2034265038149176e-16,0.0,1.147347979525929,0.3886105270775448,0.25670987364991515,0.2012525007552431,92
0.25,-1.629121794778096,1.3931626338526208,1.2631490989297847,0.34641016151377546,0.0,3.0767402982137025e-15,1.0877919644084148e-15,,1.0974987676191014e-15,0.0,3.2034265038149176e-16,-2.220446049250313e-16,1.8122793190296025,0.49604139608500364,0.354600360362739,0.34517844374673057,93
0.25,0.6409420422209715,1.1476501277074362,0.613322612368727,0.34641016151377546,0.0,0.0,0.0,,6.320161106564375e-16,0.0,1.6017132519074588e-16,1.1102230246251565e-16,0.9883621284822895,0.38673741229679537,0.23210665480943102,0.17524530286076392,94
0.25,1.4518796390222488,-0.21382051730610052,-0.45651091567053714,0.34641016151377546,0.0,0.0,0.0,,6.661338147750939e-16,0.0,-0.0,0.0,0.9086753913100809,0.3316706087461941,0.19965761304907742,0.10555329407632162,95
0.25,1.2271153660420486,-1.6741864313504682,0.23718462411967556,0.34641016151377546,0.0,2.220446049250313e-16,7.850462293418876e-17,,1.1102230246251565e-16,0.0,-0.0,0.0,1.5275110540131334,0.42837238723997273,0.3088511393191245,0.236285960900706,96
0.25,-1.3623871735335642,0.27444093845049533,0.3012603869932047,0.34641016151377546,0.0,0.0,0.0,,-1.9086385509082846e-17,1.9086385509082846e-17,4.805139755722376e-16,1.1102230246251565e-16,0.8161714150920751,0.3111437082953575,0.18055450382171828,0.08743584244781405,97
0.25,1.4332018559646338,0.26379380535430075,1.4775513019779534,0.34641016151377546,0.0,0.0,0.0,,2.093203479189761e-16,0.0,3.2034265038149176e-16,0.0,1.4150035956004756,0.41614894160528826,0.2986307465938793,0.2697377692498002,98
0.25,-0.21753265758019302,-0.7230432237571274,0.23219215630662893,0.34641016151377546,0.0,2.7755575615628914e-17,9.813077866773593e-18,,-1.4456324118029254e-16,1.4456324118029254e-16,3.2034265038149176e-16,1.1102230246251565e-16,0.4077812613384145,0.22042471951563983,0.12095217007933258,0.0651033937912522,99
0.5,-1.408724529088538,0.9306831340993438,0.47960426755294705,0.34641016151377546,0.0,4.440892098500626e-16,1.5700924586837754e-16,,0.0,0.0,-0.0,-2.220446049250313e-16,2.2445894612216692,0.4710252983466231,0.4088704889001719,0.3825946427978349,0
0.5,0.743853136209244,1.197049711487176,0.3238632197350735,0.34641016151377546,0.0,2.220446049250313e-16,7.850462293418876e-17,,9.829804545646046e-17,0.0,3.2034265038149176e-16,0.0,2.0549562150921408,0.46618535044401005,0.37784844660710853,0.29228334462408023,1
