t,h,hD,h_over_R,J_AB,J_BC,J_AC,J_CD,comm_max,J_tot,J_rho_exp,eta,I3,I3_minus,S_ABC,S_L,P_pair,N_pair_sum,N_tri_geom,N_tri_min,h_over_Jz,Jz,Jz_abs,include_D_transverse,env_label,coupling_label
0.06,0.0,0.0,0.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,0.0,0.0,0.0,,-3.4579116439360216e-16,3.4579116439360216e-16,3.2034265038149176e-16,2.220446049250313e-16,0.34205274067886077,0.23567421061696203,0.12259210293666704,0.11873528915138785,0.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.06,0.17320508075688773,0.17320508075688773,0.1,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,1.2,0.08999999999999998,0.008922491474465388,0.09913879416072656,-2.5371098623032736e-09,2.5371098623032736e-09,1.1286643986434603e-06,8.717505539657111e-08,0.3446043363001485,0.2366914990822386,0.12315580704807177,0.11952888444512196,0.1,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.06,0.4330127018922193,0.4330127018922193,0.25,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,2.9999999999999996,0.5624999999999998,0.058507374788285056,0.10401311073472903,-4.6358873354940145e-08,4.6358873354940145e-08,6.376968293360846e-06,5.487940422099769e-07,0.34825137140579204,0.23813628812656434,0.12395889878518516,0.12067599790942357,0.25,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.06,0.8660254037844386,0.8660254037844386,0.5,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,5.999999999999999,2.249999999999999,0.2517412582616774,0.11188500367185668,-2.597189094988517e-07,2.597189094988517e-07,2.3532669439113008e-05,2.2174051614864965e-06,0.3538350913337276,0.24032543610383963,0.12518239321176947,0.1224694432229709,0.5,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.06,1.299038105676658,1.299038105676658,0.7500000000000001,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,9.0,5.0625,0.6043234852712167,0.11937254030048725,-6.563024336062501e-07,6.563024336062501e-07,5.0384231025367386e-05,5.027225956633075e-06,0.3587789948263993,0.242237586397193,0.12625954244082946,0.124110275931146,0.75,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.06,1.7320508075688772,1.7320508075688772,1.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,11.999999999999998,8.999999999999996,1.1375930729379562,0.12639923032643963,-1.2297638008946816e-06,1.2297638008946816e-06,8.626918304573949e-05,8.983033892739911e-06,0.36306052476875506,0.24386949004571026,0.12718769083584303,0.12559359784142796,1.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.06,2.598076211353316,2.598076211353316,1.5000000000000002,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,18.0,20.25,2.8104670992374787,0.13878849872777674,-2.861286042040096e-06,2.861286042040096e-06,0.00018272961086949043,2.026561598900134e-05,0.3695608298873727,0.2462836782459913,0.1285883988322741,0.1262963731083674,1.5,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.06,3.4641016151377544,3.4641016151377544,2.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,23.999999999999996,35.999999999999986,5.347754411447411,0.14854873365131704,-5.066041378143501e-06,5.066041378143501e-06,0.000307780219742959,3.57586417338851e-05,0.3732168412433287,0.24755836549227128,0.12937158966249065,0.12612547751060632,2.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.06,5.196152422706632,5.196152422706632,3.0000000000000004,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,36.0,81.0,12.85687449094393,0.158726845567209,-1.1013583029189635e-05,1.1013583029189635e-05,0.0006191484856920232,7.686226979664035e-05,0.3717937192751326,0.2467126745496058,0.12906872727937224,0.1242671644703252,3.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.08,0.0,0.0,0.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,0.0,0.0,0.0,,1.6017132519074588e-16,0.0,1.6017132519074588e-16,0.0,0.5341276748914983,0.29894633597728293,0.16140734689729616,0.15625802819318235,0.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.08,0.17320508075688773,0.17320508075688773,0.1,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,1.2,0.08999999999999998,0.009415389366934828,0.104615437410387,-4.796796255888572e-08,4.796796255888572e-08,3.342899930052008e-06,2.7590778695074647e-07,0.5394637063617844,0.30066125665938237,0.16242062954225558,0.15768980425477583,0.1,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.08,0.4330127018922193,0.4330127018922193,0.25,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,2.9999999999999996,0.5624999999999998,0.06251627746152663,0.11114004882049183,-3.5033749487428e-07,3.5033749487428e-07,1.8772843425636294e-05,1.7402409394629004e-06,0.5469856410995324,0.30305296970721596,0.1638431531816659,0.15973799132808067,0.25,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.08,0.8660254037844386,0.8660254037844386,0.5,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,5.999999999999999,2.249999999999999,0.2733241414945927,0.12147739621981904,-1.4555941150727635e-06,1.4555941150727635e-06,6.887560658550132e-05,7.043180503707447e-06,0.5581880164938674,0.306550961823358,0.1659488102725502,0.1628766748275089,0.5,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.08,1.299038105676658,1.299038105676658,0.7500000000000001,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,9.0,5.0625,0.6631078181649198,0.13098426037825578,-3.200364305268674e-06,3.200364305268674e-06,0.00014669053019852155,1.5964021939485207e-05,0.5676487581655925,0.3094305502740079,0.1677150121018679,0.1656570346013012,0.75,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.08,1.7320508075688772,1.7320508075688772,1.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,11.999999999999998,8.999999999999996,1.2554164213977312,0.13949071348863687,-5.436508341851679e-06,5.436508341851679e-06,0.00024967018098005837,2.846304163706126e-05,0.5752933972153762,0.31168546129382213,0.1691340215704389,0.16642897516542737,1.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.08,2.598076211353316,2.598076211353316,1.5000000000000002,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,18.0,20.25,3.096563299330105,0.15291670613975827,-1.0840916144009638e-05,1.0840916144009638e-05,0.0005206495729442003,6.355261343182761e-05,0.584906308283433,0.3143131649659354,0.17090787361250068,0.16644203097109792,1.5,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.08,3.4641016151377544,3.4641016151377544,2.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,23.999999999999996,35.999999999999986,5.789130366176558,0.16080917683823778,-1.6821649047548326e-05,1.6821649047548326e-05,0.0008583817770866262,0.00011010337640893209,0.5867243117010241,0.3144496258382299,0.1712427419960485,0.16529743063771538,2.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.08,5.196152422706632,5.196152422706632,3.0000000000000004,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,36.0,81.0,12.820317749940001,0.15827552777703705,-2.9337190601677176e-05,2.9337190601677176e-05,0.001623290519775431,0.00022272684313429103,0.5670676290833667,0.3075292852993722,0.16762918587104209,0.1597259301485414,3.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.1,0.0,0.0,0.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,0.0,0.0,0.0,,9.864764651565858e-16,0.0,3.2034265038149176e-16,0.0,0.7424888219508774,0.3533732528211757,0.1985280404272773,0.1920809982018899,0.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.1,0.17320508075688773,0.17320508075688773,0.1,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,1.2,0.08999999999999998,0.009752124249672582,0.10835693610747316,-2.305463055303302e-07,2.305463055303302e-07,7.736976193122738e-06,6.744682271575542e-07,0.7518003088104219,0.35587181542280094,0.20011812288262046,0.19434026276898755,0.1,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.1,0.4330127018922193,0.4330127018922193,0.25,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,2.9999999999999996,0.5624999999999998,0.06552981460362348,0.11649744818421956,-1.422906786357449e-06,1.422906786357449e-06,4.321422847332116e-05,4.261112765080455e-06,0.7647606560892721,0.35928890689992937,0.20232049926940354,0.19754180939676885,0.25,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.1,0.8660254037844386,0.8660254037844386,0.5,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,5.999999999999999,2.249999999999999,0.2904718131692354,0.12909858363077134,-5.264128532009657e-06,5.264128532009657e-06,0.00015762681805521448,1.7259941217151464e-05,0.7835496103946703,0.36409060056380327,0.20549058423915426,0.20235391350907264,0.5,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.1,1.299038105676658,1.299038105676658,0.7500000000000001,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,9.0,5.0625,0.7097323046330002,0.14019403548306175,-1.0711070932444922e-05,1.0711070932444922e-05,0.0003336866709230173,3.90572936355138e-05,0.798635767337394,0.3677640436949162,0.20801629154060725,0.20481237890440804,0.75,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.1,1.7320508075688772,1.7320508075688772,1.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,11.999999999999998,8.999999999999996,1.3453153399433873,0.14947948221593196,-1.6987787727414756e-05,1.6987787727414756e-05,0.000563774541906973,6.934948706871502e-05,0.8098370772672936,0.37030572440127224,0.2098801759711724,0.2052118873287343,1.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.1,2.598076211353316,2.598076211353316,1.5000000000000002,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,18.0,20.25,3.2737813554209123,0.1616682150825142,-2.9488856305487495e-05,2.9488856305487495e-05,0.0011524113731477047,0.00015239974083613994,0.820085183457508,0.3720289813811565,0.21157740214341247,0.20439096366259288,1.5,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.1,3.4641016151377544,3.4641016151377544,2.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,23.999999999999996,35.999999999999986,5.917736211379248,0.1643815614272014,-3.923851028527934e-05,3.923851028527934e-05,0.0018478736882918995,0.00025720141713869715,0.8137986527124985,0.3694123615573058,0.21054436247114477,0.20149550323486673,2.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.1,5.196152422706632,5.196152422706632,3.0000000000000004,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,36.0,81.0,11.47446744176076,0.14166009187358963,-4.913958552527336e-05,4.913958552527336e-05,0.003225570104077477,0.0004787947056404951,0.7538533385983603,0.3522152846733244,0.20056215799957702,0.18988633286343745,3.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.14,0.0,0.0,0.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,0.0,0.0,0.0,,6.597716862720664e-16,0.0,1.6017132519074588e-16,-2.220446049250313e-16,1.1736967286865487,0.4344747144531591,0.2663409325739185,0.2572819266613616,0.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.14,0.17320508075688773,0.17320508075688773,0.1,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,1.2,0.08999999999999998,0.009939964946883829,0.1104440549653759,-1.9612194605091124e-06,1.9612194605091124e-06,2.7261063126162587e-05,2.5965790945159384e-06,1.1943970297294777,0.43842372903876026,0.26941927596139537,0.2617274295780564,0.1,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.14,0.4330127018922193,0.4330127018922193,0.25,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,2.9999999999999996,0.5624999999999998,0.06839977446966727,0.12159959905718631,-1.0769822368449723e-05,1.0769822368449723e-05,0.0001507652001625178,1.6445846194645952e-05,1.2225817601134974,0.4435554250376547,0.2735841047545127,0.2679252147901939,0.25,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.14,0.8660254037844386,0.8660254037844386,0.5,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,5.999999999999999,2.249999999999999,0.3102310572668513,0.13788046989637842,-3.569920975050715e-05,3.569920975050715e-05,0.000543056325806911,6.655842102909482e-05,1.2613995097437387,0.4500011841253807,0.27926890163614565,0.27492638631190375,0.5,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.14,1.299038105676658,1.299038105676658,0.7500000000000001,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,9.0,5.0625,0.7621541751701012,0.15054897287310642,-6.590542996906469e-05,6.590542996906469e-05,0.0011326451173651337,0.00014951319770373228,1.289281537266478,0.4538630203993298,0.28331548552742275,0.27601503331250243,0.75,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.14,1.7320508075688772,1.7320508075688772,1.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,11.999999999999998,8.999999999999996,1.4306084470467613,0.15895649411630686,-9.383312395212242e-05,9.383312395212242e-05,0.0018775019744763837,0.00026178961514844445,1.3055685576358262,0.455248696149802,0.2856660603200366,0.2758288091610338,1.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.14,2.598076211353316,2.598076211353316,1.5000000000000002,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,18.0,20.25,3.272542606157442,0.16160704227937986,-0.00012165466329613819,0.00012165466329613819,0.003639881895840442,0.0005482297100395384,1.3020249717091172,0.4512039955156697,0.28517258955557667,0.2717881490012351,1.5,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.14,3.4641016151377544,3.4641016151377544,2.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,23.999999999999996,35.999999999999986,5.24553349799883,0.14570926383330088,-9.996223360533418e-05,9.996223360533418e-05,0.005420520251988113,0.0008581013380675184,1.2510065011944465,0.43917684243426436,0.2778421946185211,0.26305709359402035,2.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.14,5.196152422706632,5.196152422706632,3.0000000000000004,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,36.0,81.0,6.255102579842386,0.07722348864002945,6.493130826223763e-06,0.0,0.007664955368935566,0.0012701016672646004,1.0303306279130446,0.39497667802326364,0.2450283257947985,0.23226145348847632,3.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.18,0.0,0.0,0.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,0.0,0.0,0.0,,1.1339235333412762e-15,0.0,8.008566259537293e-16,1.1102230246251565e-16,1.5812010591391474,0.47926386770706175,0.32386270190852245,0.3121764337771065,0.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.18,0.17320508075688773,0.17320508075688773,0.1,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,1.2,0.08999999999999998,0.009484788114226607,0.10538653460251787,-9.063558242135018e-06,9.063558242135018e-06,6.944746539584877e-05,7.106337882589742e-06,1.6168714453677289,0.4836555459708317,0.3287439363832145,0.31938770397862276,0.1,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.18,0.4330127018922193,0.4330127018922193,0.25,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,2.9999999999999996,0.5624999999999998,0.06698868276395376,0.11909099158036228,-4.754214841857276e-05,4.754214841857276e-05,0.0003804477490089659,4.507591891045326e-05,1.664572711456998,0.48877784544976965,0.3352220091246195,0.32930642502979435,0.25,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.18,0.8660254037844386,0.8660254037844386,0.5,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,5.999999999999999,2.249999999999999,0.3096564287601957,0.13762507944897592,-0.0001487365130085662,0.0001487365130085662,0.0013508696808769947,0.00018168955478281568,1.7271830172761797,0.4936252884190411,0.34363727494984264,0.335501169022242,0.5,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.18,1.299038105676658,1.299038105676658,0.7500000000000001,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,9.0,5.0625,0.7567679679086176,0.14948503069799854,-0.0002560094886610675,0.0002560094886610675,0.0027653708885321715,0.00040306458118444244,1.76669582172199,0.4943894521592681,0.34890098313936907,0.3363620307328763,0.75,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.18,1.7320508075688772,1.7320508075688772,1.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,11.999999999999998,8.999999999999996,1.3837681498913226,0.15375201665459146,-0.00033060033515359185,0.00033060033515359185,0.004472423497896166,0.000690960240452676,1.7815007290764127,0.4918350964164706,0.3508768094867662,0.33510145691410476,1.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.18,2.598076211353316,2.598076211353316,1.5000000000000002,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,18.0,20.25,2.822071780908211,0.13936156942756597,-0.0002979212632104912,0.0002979212632104912,0.008093234083509367,0.0013510018475666463,1.7352656164375269,0.4797714850761605,0.34483864723956925,0.3264011967252704,1.5,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.18,3.4641016151377544,3.4641016151377544,2.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,23.999999999999996,35.999999999999986,3.6356666033643994,0.10099073898234447,-5.398224001919999e-05,5.398224001919999e-05,0.01095321631601618,0.001907248328233191,1.5952168982508537,0.46107710808112223,0.32616400976202237,0.3094127051685333,2.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.18,5.196152422706632,5.196152422706632,3.0000000000000004,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,36.0,81.0,1.2452331836811197,0.015373249181248392,0.00022342157263492354,0.0,0.011889788896564984,0.0020948884877802776,1.131236414459012,0.3966117073489707,0.2603808691441089,0.2511781455454783,3.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.21999999999999997,0.0,0.0,0.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,0.0,0.0,0.0,,-6.297090490529189e-16,6.297090490529189e-16,4.805139755722376e-16,-2.220446049250313e-16,1.9300499407223228,0.4926082013435828,0.36989094458659255,0.35558711952260774,0.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.21999999999999997,0.17320508075688773,0.17320508075688773,0.1,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,1.2,0.08999999999999998,0.008437845959709925,0.09375384399677697,-3.00694297292962e-05,3.00694297292962e-05,0.0001459142283344091,1.5872364566016373e-05,1.9822256298541148,0.49520643241093754,0.37667088288783496,0.3658976998341181,0.1,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.21999999999999997,0.4330127018922193,0.4330127018922193,0.25,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,2.9999999999999996,0.5624999999999998,0.06151373187058208,0.10935774554770152,-0.00015409505402606415,0.00015409505402606415,0.0007917498731635677,0.00010072748081624283,2.050942977959735,0.4967000182030166,0.38552475512183415,0.379909305359725,0.25,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.21999999999999997,0.8660254037844386,0.8660254037844386,0.5,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,5.999999999999999,2.249999999999999,0.2892188827211657,0.12854172565385147,-0.0004633684185302244,0.0004633684185302244,0.0027659341461217014,0.0004031563101728475,2.1369339728930985,0.49389110139794734,0.39648638746934073,0.3838610483772467,0.5,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.21999999999999997,1.299038105676658,1.299038105676658,0.7500000000000001,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,9.0,5.0625,0.6952499434295076,0.13733332215891508,-0.0007494735626148042,0.0007494735626148042,0.005537898548910942,0.0008791039217309615,2.1830706301385217,0.4869322930994121,0.4023395739470927,0.38436193577738037,0.75,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.21999999999999997,1.7320508075688772,1.7320508075688772,1.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,11.999999999999998,8.999999999999996,1.2143314631096374,0.1349257181232931,-0.0008758922816464471,0.0008758922816464471,0.008696126575424705,0.0014660053784087967,2.1864365580520397,0.4790793811108951,0.40283850912041036,0.38204464307416514,1.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.21999999999999997,2.598076211353316,2.598076211353316,1.5000000000000002,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,18.0,20.25,2.0442260198050324,0.10094943307679172,-0.00048559154296216184,0.00048559154296216184,0.014496948209132686,0.002629784145847913,2.0662169660973473,0.4693653530439271,0.3879076447481565,0.3686052767083037,1.5,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.21999999999999997,3.4641016151377544,3.4641016151377544,2.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,23.999999999999996,35.999999999999986,1.7216360456643665,0.047823223490676865,0.0002919372218915424,0.0,0.017538983990466012,0.003274939812131006,1.8038353495612571,0.461344683892862,0.35419025378425684,0.34195482667264887,2.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.21999999999999997,5.196152422706632,5.196152422706632,3.0000000000000004,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,36.0,81.0,0.07338943951062193,0.0009060424630940979,-0.00023478470007267868,0.00023478470007267868,0.014209799919453956,0.0025700152264317433,1.1043567644344412,0.38036643024120675,0.2564248360230206,0.2453773610096477,3.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.26,0.0,0.0,0.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,0.0,0.0,0.0,,5.551115123125783e-16,0.0,-0.0,-2.220446049250313e-16,2.202386977408651,0.48388279080445873,0.4042970851943515,0.3874383573075688,0.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.26,0.17320508075688773,0.17320508075688773,0.1,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,1.2,0.08999999999999998,0.006900182368080907,0.07666869297867676,-8.017192815805945e-05,8.017192815805945e-05,0.00026978775970260867,3.097159319764842e-05,2.2700440397114825,0.4813900118258381,0.4128166565158816,0.4008537859325398,0.1,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.26,0.4330127018922193,0.4330127018922193,0.25,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,2.9999999999999996,0.5624999999999998,0.052526046302639275,0.09337963787135875,-0.0004056171102531454,0.0004056171102531454,0.0014495829115299312,0.0001964543868203661,2.3578098101806164,0.47371233379236427,0.4237745541227464,0.41600836965241195,0.25,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.26,0.8660254037844386,0.8660254037844386,0.5,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,5.999999999999999,2.249999999999999,0.25120678877935,0.11164746167971115,-0.001181669102691794,0.001181669102691794,0.0049731778384619636,0.0007786693851781212,2.461747950958759,0.4539914900029719,0.4366404714235184,0.41952974131616116,0.5,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.26,1.299038105676658,1.299038105676658,0.7500000000000001,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,9.0,5.0625,0.5856076665914828,0.11567558846251512,-0.0017990008674947308,0.0017990008674947308,0.009709864553615784,0.0016621749518535012,2.5055766421260164,0.43411348757373835,0.44212814885374385,0.4199368589273647,0.75,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.26,1.7320508075688772,1.7320508075688772,1.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,11.999999999999998,8.999999999999996,0.9493990001171136,0.10548877779079045,-0.0018960737702606988,0.0018960737702606988,0.014748192469989029,0.0026822459498085927,2.4858352537498183,0.4255726166418867,0.43994028662156537,0.41723976649586975,1.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.26,2.598076211353316,2.598076211353316,1.5000000000000002,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,18.0,20.25,1.1332181171774138,0.05596138850258834,-0.0005671139926896711,0.0005671139926896711,0.022442585286581763,0.004356481275931912,2.270201234103954,0.4515387662938782,0.41380996624061134,0.4002880139419253,1.5,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.26,3.4641016151377544,3.4641016151377544,2.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,23.999999999999996,35.999999999999986,0.2502431916783693,0.006951199768843594,0.0007245797772511657,0.0,0.024037786881504274,0.004718293843800403,1.8842988417338453,0.46779944647042415,0.364810832869272,0.35404079232445324,2.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.26,5.196152422706632,5.196152422706632,3.0000000000000004,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,36.0,81.0,2.935155882978162,0.036236492382446445,-0.0025906992318487764,0.0025906992318487764,0.014616624796245386,0.0026547543437842602,1.0745971887761165,0.3541613364603301,0.25230561038009147,0.23900904446075802,3.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.3,0.0,0.0,0.0,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,0.0,0.0,0.0,,-6.406853007629837e-16,6.406853007629837e-16,-6.406853007629837e-16,-2.220446049250313e-16,2.3953613565928698,0.46581638623261257,0.428002700517655,0.4087424115772104,0.0,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.3,0.17320508075688773,0.17320508075688773,0.1,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,1.2,0.08999999999999998,0.005019177883479905,0.05576864314977673,-0.00018179237505930892,0.00018179237505930892,0.00045539245769279343,5.48781312494917e-05,2.4750844944711083,0.45497172203963526,0.43787030697701906,0.4249102460166917,0.1,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
0.3,0.4330127018922193,0.4330127018922193,0.25,1.7320508075688772,1.7320508075688772,1.7320508075688772,0.34641016151377546,2.9999999999999996,0.5624999999999998,0.04087855793108592,0.0726729918774861,-0.0009137875777702432,0.0009137875777702432,0.002422006927557817,0.0003476159278954505,2.576423905295788,0.43178349562438173,0.45032984722887986,0.4399103135649719,0.25,1.7320508075688772,1.7320508075688772,True,D_with_TF,anti_like_J_positive
